masco_version,masco_6d_code,masco_occupation_title_en,masco_4d_code,masco_unit_group_title_en,masco_2013_code_or_status,source_pdf_page,source_printed_page,title_extraction_method
2020,2212-40,"Paediatrician, Nephrology",2212,Specialist Medical Practitioners,2212-40,343,329,systematic_index_text_layer
2020,2212-41,"Paediatrician, Neurology",2212,Specialist Medical Practitioners,2212-41,343,329,systematic_index_text_layer
2020,2212-42,"Paediatrician, Oncology",2212,Specialist Medical Practitioners,2212-42,343,329,systematic_index_text_layer
2020,2212-43,"Paediatrician, Respiratory",2212,Specialist Medical Practitioners,2212-43,343,329,systematic_index_text_layer
2020,2212-44,Physician,2212,Specialist Medical Practitioners,2212-44,343,329,systematic_index_text_layer
2020,2212-45,"Physician, Dermatology",2212,Specialist Medical Practitioners,2212-45,343,329,systematic_index_text_layer
2020,2212-46,"Physician, Endocrinology",2212,Specialist Medical Practitioners,2212-46,343,329,systematic_index_text_layer
2020,2212-47,"Physician, Gastroenterology",2212,Specialist Medical Practitioners,2212-47,343,329,systematic_index_text_layer
2020,2212-48,"Physician, Haematology",2212,Specialist Medical Practitioners,2212-48,343,329,systematic_index_text_layer
2020,2212-49,"Physician, Cardiology",2212,Specialist Medical Practitioners,2212-49,343,329,systematic_index_text_layer
2020,2212-50,"Physician, Nephrology",2212,Specialist Medical Practitioners,2212-50,343,329,systematic_index_text_layer
2020,2212-51,"Physician, Neurology",2212,Specialist Medical Practitioners,2212-51,343,329,systematic_index_text_layer
2020,2212-52,"Physician, Rheumatology",2212,Specialist Medical Practitioners,2212-52,343,329,systematic_index_text_layer
2020,2212-53,"Physician, Family Medicine",2212,Specialist Medical Practitioners,2212-53,343,329,systematic_index_text_layer
2020,2212-54,"Physician, Respiratory Medicine",2212,Specialist Medical Practitioners,2212-54,343,329,systematic_index_text_layer
2020,2212-55,Podiatrist,2212,Specialist Medical Practitioners,2212-55,343,329,systematic_index_text_layer
2020,2212-56,Prostheist,2212,Specialist Medical Practitioners,2212-56,343,329,systematic_index_text_layer
2020,2212-57,Radiologist,2212,Specialist Medical Practitioners,2212-57,343,329,systematic_index_text_layer
2020,2212-58,"Radiologist, Diagnostic",2212,Specialist Medical Practitioners,2212-58,343,329,systematic_index_text_layer
2020,2212-59,"Radiologist, Interventional",2212,Specialist Medical Practitioners,2212-59,343,329,systematic_index_text_layer
2020,2212-60,"Radiologist, Nuclear Medicine",2212,Specialist Medical Practitioners,2212-60,343,329,systematic_index_text_layer
2020,2212-61,"Radiologist, Radiotherapy",2212,Specialist Medical Practitioners,2212-61,343,329,systematic_index_text_layer
2020,2212-62,Urologist,2212,Specialist Medical Practitioners,2212-62,343,329,systematic_index_text_layer
2020,2212-63,Venereologist,2212,Specialist Medical Practitioners,2212-63,343,329,systematic_index_text_layer
2020,2212-64,Osteopathist,2212,Specialist Medical Practitioners,New,343,329,systematic_index_text_layer
2020,2212-65,Application Specialist (POCT/Point-of-care testing),2212,Specialist Medical Practitioners,New,343,329,systematic_index_text_layer
2020,2212-66,Application Specialist (Hematology),2212,Specialist Medical Practitioners,New,343,329,systematic_index_text_layer
2020,2212-67,Application Specialist (Biokimia),2212,Specialist Medical Practitioners,New,343,329,systematic_index_text_layer
2020,2212-68,Specialist Medical Officer Grade UD55,2212,Specialist Medical Practitioners,New,343,329,systematic_index_text_layer
2020,2221-01,Nurse Grade U41,2221,Nursing Professionals,2221-01,343,329,systematic_index_text_layer
2020,2221-02,Professional Nurse,2221,Nursing Professionals,2221-03,343,329,systematic_index_text_layer
2020,2221-03,Clinical Nurse,2221,Nursing Professionals,2221-04,343,329,systematic_index_text_layer
2020,2221-04,District Nurse,2221,Nursing Professionals,2221-05,343,329,systematic_index_text_layer
2020,2221-05,Nurse Anaesthetist,2221,Nursing Professionals,2221-06,343,329,systematic_index_text_layer
2020,2221-06,Nurse Educator,2221,Nursing Professionals,2221-07,343,329,systematic_index_text_layer
2020,2221-07,Nurse Practitioner,2221,Nursing Professionals,2221-08,343,329,systematic_index_text_layer
2020,2221-08,Public Health Nurse,2221,Nursing Professionals,2221-09,343,329,systematic_index_text_layer
2020,2221-09,Specialist Nurse,2221,Nursing Professionals,2221-10,343,329,systematic_index_text_layer
2020,2221-10,Nurse Instructor,2221,Nursing Professionals,2221-11,343,329,systematic_index_text_layer
2020,2221-11,Nurse,2221,Nursing Professionals,2221-12,343,329,systematic_index_text_layer
2020,2221-12,Sister,2221,Nursing Professionals,2221-13,343,329,systematic_index_text_layer
2020,2221-13,Nurse (Public Health),2221,Nursing Professionals,2221-14,344,330,systematic_index_text_layer
2020,2221-14,Operation Theatre Nurse,2221,Nursing Professionals,2221-16,344,330,systematic_index_text_layer
2020,2221-15,Specialized Nurse,2221,Nursing Professionals,2221-17,344,330,systematic_index_text_layer
2020,2221-16,Orthopedic Nurse,2221,Nursing Professionals,2221-18,344,330,systematic_index_text_layer
2020,2221-17,Paediatric Nurse,2221,Nursing Professionals,2221-19,344,330,systematic_index_text_layer
2020,2221-18,Psychiatric Nurse,2221,Nursing Professionals,2221-20,344,330,systematic_index_text_layer
2020,2221-19,Occupational Health Nurse,2221,Nursing Professionals,2221-21,344,330,systematic_index_text_layer
2020,2221-20,Industrial Nurse,2221,Nursing Professionals,2221-22,344,330,systematic_index_text_layer
2020,2222-01,Professional Midwife,2222,Midwifery Professionals,2222-01,344,330,systematic_index_text_layer
2020,2231-01,Professional Traditional Medical Practitioner,2231,Traditional And Complementary Medicine Professionals,2231-01,344,330,systematic_index_text_layer
2020,2231-02,Traditional Medical Specialist,2231,Traditional And Complementary Medicine Professionals,2231-02,344,330,systematic_index_text_layer
2020,2231-03,Acupuncturist,2231,Traditional And Complementary Medicine Professionals,2231-03,344,330,systematic_index_text_layer
2020,2231-04,Homeopath,2231,Traditional And Complementary Medicine Professionals,2231-04,344,330,systematic_index_text_layer
2020,2231-05,Naturopath,2231,Traditional And Complementary Medicine Professionals,2231-05,344,330,systematic_index_text_layer
2020,2231-06,Ayurvedic Practitioner,2231,Traditional And Complementary Medicine Professionals,2231-06,344,330,systematic_index_text_layer
2020,2231-07,Herbal Medicine Practitioner,2231,Traditional And Complementary Medicine Professionals,2231-07,344,330,systematic_index_text_layer
2020,2241-01,Paramedic,2241,Paramedical Practitioners,2241-01,344,330,systematic_index_text_layer
2020,2241-02,Advanced Care Paramedic,2241,Paramedical Practitioners,2241-02,344,330,systematic_index_text_layer
2020,2241-03,Clinical Officer (Paramedical),2241,Paramedical Practitioners,2241-03,344,330,systematic_index_text_layer
2020,2241-04,Feldscher,2241,Paramedical Practitioners,New,344,330,systematic_index_text_layer
2020,2241-05,Primary Care Paramedic,2241,Paramedical Practitioners,2241-05,344,330,systematic_index_text_layer
2020,2251-01,Veterinary Officer Grade GV41,2251,Veterinarians,2251-01,344,330,systematic_index_text_layer
2020,2251-02,Veterinarian,2251,Veterinarians,2251-03,344,330,systematic_index_text_layer
2020,2251-03,Veterinary Epidemiologist,2251,Veterinarians,2251-04,344,330,systematic_index_text_layer
2020,2251-04,Veterinary Surgeon,2251,Veterinarians,2251-05,344,330,systematic_index_text_layer
2020,2251-05,Public Health Veterinarian,2251,Veterinarians,2251-06,344,330,systematic_index_text_layer
2020,2251-06,Abattoir Veterinarian,2251,Veterinarians,2251-07,344,330,systematic_index_text_layer
2020,2251-07,"Veterinarian, Surgery",2251,Veterinarians,New,344,330,systematic_index_text_layer
2020,2261-01,Dental Officer Grade UG41,2261,Dentists,2261-01,344,330,systematic_index_text_layer
2020,2261-02,Dentist,2261,Dentists,2261-04,344,330,systematic_index_text_layer
2020,2261-03,"Dentist, Pedodontistry",2261,Dentists,2261-05,344,330,systematic_index_text_layer
2020,2261-04,Paedodontist,2261,Dentists,2261-06,344,330,systematic_index_text_layer
2020,2261-05,"Dentist, Orthodontistry",2261,Dentists,2261-07,344,330,systematic_index_text_layer
2020,2261-06,Orthodontist,2261,Dentists,2261-08,344,330,systematic_index_text_layer
2020,2261-07,"Dentist, Prosthodontistry",2261,Dentists,2261-09,344,330,systematic_index_text_layer
2020,2261-08,Prosthodontist,2261,Dentists,2261-10,344,330,systematic_index_text_layer
2020,2261-09,"Dentist, Periodontistry",2261,Dentists,2261-11,344,330,systematic_index_text_layer
2020,2261-10,Periodontist,2261,Dentists,2261-12,344,330,systematic_index_text_layer
2020,2261-11,"Dentist, Oral Surgery",2261,Dentists,2261-13,344,330,systematic_index_text_layer
2020,2261-12,Oral Dentistry Surgeon,2261,Dentists,2261-14,344,330,systematic_index_text_layer
2020,2261-13,Stomatologist,2261,Dentists,2261-15,344,330,systematic_index_text_layer
2020,2261-14,Dental Practitioner,2261,Dentists,2261-16,344,330,systematic_index_text_layer
2020,2261-15,Dental Surgeon,2261,Dentists,2261-17,344,330,systematic_index_text_layer
2020,2261-16,Endodontist,2261,Dentists,2261-18,344,330,systematic_index_text_layer
2020,2261-17,Oral and Maxillofacial Surgeon,2261,Dentists,2261-19,344,330,systematic_index_text_layer
2020,2261-18,Oral Pathologist,2261,Dentists,2261-20,344,330,systematic_index_text_layer
2020,2262-01,Pharmacist Grade UF41,2262,Pharmacists,2262-01,344,330,systematic_index_text_layer
2020,2262-02,Pharmacist,2262,Pharmacists,2262-03,345,331,systematic_index_text_layer
2020,2262-03,Industrial Pharmacist,2262,Pharmacists,2262-04,345,331,systematic_index_text_layer
2020,2262-04,Retail Pharmacist,2262,Pharmacists,2262-05,345,331,systematic_index_text_layer
2020,2262-05,Hospital Pharmacist,2262,Pharmacists,2262-06,345,331,systematic_index_text_layer
2020,2262-06,Dispensing Chemist,2262,Pharmacists,2262-07,345,331,systematic_index_text_layer
2020,2262-07,Pharmacist Grade UF44,2262,Pharmacists,New,345,331,systematic_index_text_layer
2020,2262-08,Pharmacokinetic Analyst,2262,Pharmacists,New,345,331,systematic_index_text_layer
2020,2263-01,Environmental Health Officer Grade U41,2263,Environmental And Occupational Health And Hygiene Professionals,2263-01,345,331,systematic_index_text_layer
2020,2263-02,Labour Affairs Officer - Occupational Safety and Health,2263,Environmental And Occupational Health And Hygiene Professionals,2263-02,345,331,systematic_index_text_layer
2020,2263-03,Pharmacist,2263,Environmental And Occupational Health And Hygiene Professionals,2263-03,345,331,systematic_index_text_layer
2020,2263-04,Hazardous Waste Management Technologist,2263,Environmental And Occupational Health And Hygiene Professionals,2263-04,345,331,systematic_index_text_layer
2020,2263-05,Labour Standards Officer - Occupational Safety and Health,2263,Environmental And Occupational Health And Hygiene Professionals,2263-05,345,331,systematic_index_text_layer
2020,2263-06,Occupational Health and Safety Officer,2263,Environmental And Occupational Health And Hygiene Professionals,2263-06,345,331,systematic_index_text_layer
2020,2263-07,Environmental Health Enforcement Officer,2263,Environmental And Occupational Health And Hygiene Professionals,2263-07,345,331,systematic_index_text_layer
2020,2263-08,Environmental Safety and Health Technologist,2263,Environmental And Occupational Health And Hygiene Professionals,2263-08,345,331,systematic_index_text_layer
2020,2263-09,Environmental Health Officer,2263,Environmental And Occupational Health And Hygiene Professionals,2263-09,345,331,systematic_index_text_layer
2020,2263-10,Environmental Officer,2263,Environmental And Occupational Health And Hygiene Professionals,2263-10,345,331,systematic_index_text_layer
2020,2263-11,Safety and Health Officer,2263,Environmental And Occupational Health And Hygiene Professionals,2263-11,345,331,systematic_index_text_layer
2020,2263-12,Safety and Health Technologist,2263,Environmental And Occupational Health And Hygiene Professionals,2263-12,345,331,systematic_index_text_layer
2020,2263-13,Industrial Health Officer,2263,Environmental And Occupational Health And Hygiene Professionals,2263-13,345,331,systematic_index_text_layer
2020,2263-14,Industrial Safety Officer - Occupational Safety and Health,2263,Environmental And Occupational Health And Hygiene Professionals,2263-14,345,331,systematic_index_text_layer
2020,2263-15,Occupational Safety and Health Officer,2263,Environmental And Occupational Health And Hygiene Professionals,2263-15,345,331,systematic_index_text_layer
2020,2263-16,Occupational Health Officer,2263,Environmental And Occupational Health And Hygiene Professionals,2263-16,345,331,systematic_index_text_layer
2020,2263-17,Occupational Hygiene Technologist,2263,Environmental And Occupational Health And Hygiene Professionals,2263-17,345,331,systematic_index_text_layer
2020,2263-18,Occupational Safety Officer,2263,Environmental And Occupational Health And Hygiene Professionals,2263-18,345,331,systematic_index_text_layer
2020,2263-19,Quarantine Officer - Public Health,2263,Environmental And Occupational Health And Hygiene Professionals,2263-19,345,331,systematic_index_text_layer
2020,2263-20,Occupational Safety and Health Adviser,2263,Environmental And Occupational Health And Hygiene Professionals,2263-20,345,331,systematic_index_text_layer
2020,2263-21,Occupational Hygienist,2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-22,Radiation Protection Expert,2263,Environmental And Occupational Health And Hygiene Professionals,2263-22,345,331,systematic_index_text_layer
2020,2263-23,Safety and Health Environmental Officer (Public),2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-24,Authorised Gas Tester,2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-25,Indoor Air Quality (IAQ) Assessor,2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-26,Noise Competent Person,2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-27,Chemical Assessor,2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-28,Waste Management Competence Person,2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-29,Building Auditor,2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-30,Food Technology Officer Grade C41,2263,Environmental And Occupational Health And Hygiene Professionals,2113-02,345,331,systematic_index_text_layer
2020,2263-31,Halal Executive,2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-32,"Halal Executive, Halal Food Manufacturing",2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-33,"Halal Executive, Slaughterhouse",2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-34,"Halal Executive, Meat Processing",2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-35,"Halal Executive, Logistics Operation",2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-36,"Halal Executive, Halal Livestock Production",2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-37,Food and Drinks Technologist,2263,Environmental And Occupational Health And Hygiene Professionals,2145-15,345,331,systematic_index_text_layer
2020,2263-38,Food Technologist,2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-39,"Food Technologist, Halal Food Manufacturing",2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-40,"Enforcement Officer, Halal Industry",2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-41,Landfill Engineer,2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-42,Geohazard Technical Consultant,2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-43,Lift Competent Person,2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-44,Major Hazard Competent Person,2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2263-45,Noise Risk Assessor,2263,Environmental And Occupational Health And Hygiene Professionals,New,345,331,systematic_index_text_layer
2020,2264-01,Medical Rehabilitation Officer Grade U41,2264,Physiotherapists,2264-01,345,331,systematic_index_text_layer
2020,2264-02,Medical Therapist,2264,Physiotherapists,2264-04,345,331,systematic_index_text_layer
2020,2264-03,Massage Healer,2264,Physiotherapists,2264-05,345,331,systematic_index_text_layer
2020,2264-04,Physical Therapist,2264,Physiotherapists,2264-06,346,332,systematic_index_text_layer
2020,2264-05,Mascular Therapist,2264,Physiotherapists,2264-07,346,332,systematic_index_text_layer
2020,2264-06,Physiotherapy Masseur,2264,Physiotherapists,2264-08,346,332,systematic_index_text_layer
2020,2264-07,Therapeutic Masseur,2264,Physiotherapists,2264-09,346,332,systematic_index_text_layer
2020,2264-08,Health Therapist,2264,Physiotherapists,2264-10,346,332,systematic_index_text_layer
2020,2264-09,Geriatric Physical Therapist,2264,Physiotherapists,2264-11,346,332,systematic_index_text_layer
2020,2264-10,Paediatric Physical Therapist,2264,Physiotherapists,2264-12,346,332,systematic_index_text_layer
2020,2264-11,Orthopaedic Physical Therapist,2264,Physiotherapists,2264-13,346,332,systematic_index_text_layer
2020,2264-12,"Instructor, Physiotherapist",2264,Physiotherapists,New,346,332,systematic_index_text_layer
2020,2264-13,Physiotherapy Officer Grade 23,2264,Physiotherapists,New,346,332,systematic_index_text_layer
2020,2264-14,Physiotherapist,2264,Physiotherapists,New,346,332,systematic_index_text_layer
2020,2265-01,Dietetics Officer Grade U41,2265,Dieticians And Nutritionists,2265-01,346,332,systematic_index_text_layer
2020,2265-02,Dietician,2265,Dieticians And Nutritionists,2265-02,346,332,systematic_index_text_layer
2020,2265-03,Hospital Dietician,2265,Dieticians And Nutritionists,2265-03,346,332,systematic_index_text_layer
2020,2265-04,Public Health Dietician,2265,Dieticians And Nutritionists,2265-04,346,332,systematic_index_text_layer
2020,2265-05,Therapeutic Dietician,2265,Dieticians And Nutritionists,2265-05,346,332,systematic_index_text_layer
2020,2265-06,Nutritionist,2265,Dieticians And Nutritionists,2265-06,346,332,systematic_index_text_layer
2020,2265-07,Animal Nutritionist,2265,Dieticians And Nutritionists,2265-07,346,332,systematic_index_text_layer
2020,2265-08,Public Health Nutritionist,2265,Dieticians And Nutritionists,2265-08,346,332,systematic_index_text_layer
2020,2265-09,Research Nutritionist,2265,Dieticians And Nutritionists,2265-09,346,332,systematic_index_text_layer
2020,2265-10,Dietetic Consultant,2265,Dieticians And Nutritionists,2265-10,346,332,systematic_index_text_layer
2020,2265-11,Food Processing Consultant,2265,Dieticians And Nutritionists,2265-11,346,332,systematic_index_text_layer
2020,2265-12,Clinical Dietician,2265,Dieticians And Nutritionists,2265-12,346,332,systematic_index_text_layer
2020,2265-13,Food Serving Dietician,2265,Dieticians And Nutritionists,2265-13,346,332,systematic_index_text_layer
2020,2265-14,Food Preparation Officer Grade C41,2265,Dieticians And Nutritionists,2713-01,346,332,systematic_index_text_layer
2020,2265-15,Dietetics Officer,2265,Dieticians And Nutritionists,New,346,332,systematic_index_text_layer
2020,2265-16,Aqua Nutrionist Research and Development,2265,Dieticians And Nutritionists,New,346,332,systematic_index_text_layer
2020,2266-01,Audiologists,2266,Audiologists And Speech Therapists,2266-01,346,332,systematic_index_text_layer
2020,2266-02,Speech Therapist,2266,Audiologists And Speech Therapists,2266-02,346,332,systematic_index_text_layer
2020,2266-03,Orthoepist,2266,Audiologists And Speech Therapists,2266-03,346,332,systematic_index_text_layer
2020,2266-04,Orthophonist,2266,Audiologists And Speech Therapists,2266-04,346,332,systematic_index_text_layer
2020,2266-05,Language Therapist,2266,Audiologists And Speech Therapists,2266-05,346,332,systematic_index_text_layer
2020,2266-06,Speech Pathologist,2266,Audiologists And Speech Therapists,New,346,332,systematic_index_text_layer
2020,2267-01,Optometry Officer Grade U41,2267,Optometrists And Ophthalmic Opticians,2267-01,346,332,systematic_index_text_layer
2020,2267-02,Optometrist,2267,Optometrists And Ophthalmic Opticians,2267-02,346,332,systematic_index_text_layer
2020,2267-03,Optician,2267,Optometrists And Ophthalmic Opticians,2267-03,346,332,systematic_index_text_layer
2020,2267-04,Ophthalmic Optician,2267,Optometrists And Ophthalmic Opticians,2267-04,346,332,systematic_index_text_layer
2020,2267-05,Orthoptist,2267,Optometrists And Ophthalmic Opticians,2267-05,346,332,systematic_index_text_layer
2020,2268-01,Occupational Therapist,2268,Occupational Therapists,2268-01,346,332,systematic_index_text_layer
2020,2268-02,Occupational Therapy Officer Grade 23,2268,Occupational Therapists,New,346,332,systematic_index_text_layer
2020,2268-03,Case Manager Grade 23,2268,Occupational Therapists,New,346,332,systematic_index_text_layer
2020,2269-01,X-Ray Technician Grade U41,2269,Health Professionals Not Elsewhere Classified,2269-01,346,332,systematic_index_text_layer
2020,2269-02,Instructor Grade U41,2269,Health Professionals Not Elsewhere Classified,2211-02,346,332,systematic_index_text_layer
2020,2269-03,Blind Therapist,2269,Health Professionals Not Elsewhere Classified,New,346,332,systematic_index_text_layer
2020,2269-04,Perfusionist,2269,Health Professionals Not Elsewhere Classified,New,346,332,systematic_index_text_layer
2020,2269-05,Assistant Medical Officer Grade U41,2269,Health Professionals Not Elsewhere Classified,New,346,332,systematic_index_text_layer
2020,2269-06,Chiropractor,2269,Health Professionals Not Elsewhere Classified,3259-01,346,332,systematic_index_text_layer
2020,2269-07,Osteopath,2269,Health Professionals Not Elsewhere Classified,3259-02,346,332,systematic_index_text_layer
2020,2269-08,Chiropodist,2269,Health Professionals Not Elsewhere Classified,New,346,332,systematic_index_text_layer
2020,2311-01,University Lecturer Grade DS45,2311,University And Higher Education Teaching Professionals,2311-01,347,333,systematic_index_text_layer
2020,2311-02,Medical Lecturer Grade DU51P,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-03,UiTM Lecturer Grade DM41,2311,University And Higher Education Teaching Professionals,2311-03,347,333,systematic_index_text_layer
2020,2311-04,UiTM Assistant Lecturer Grade DM29,2311,University And Higher Education Teaching Professionals,2311-04,347,333,systematic_index_text_layer
2020,2311-05,Dental Lecturer Grade DUG51P,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-06,Higher Learning Education Officer Grade DH41,2311,University And Higher Education Teaching Professionals,2311-08,347,333,systematic_index_text_layer
2020,2311-07,Higher Learning Education Officer Grade DH29,2311,University And Higher Education Teaching Professionals,2311-09,347,333,systematic_index_text_layer
2020,2311-08,Lecturer,2311,University And Higher Education Teaching Professionals,2311-10,347,333,systematic_index_text_layer
2020,2311-09,Tutor,2311,University And Higher Education Teaching Professionals,2311-11,347,333,systematic_index_text_layer
2020,2311-10,Professor,2311,University And Higher Education Teaching Professionals,2311-12,347,333,systematic_index_text_layer
2020,2311-11,"Lecturer, College",2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-12,"Lecturer, Polytechnic",2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-13,"Lecturer, University",2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-14,"Professor, University",2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-15,"Professor, College",2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-16,"Tutor, University",2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-17,Pharmacy Lecturer Grade DUF45,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-18,Higher Learning Education Officer Grade DH31,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-19,Higher Learning Education Officer Grade DH33,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-20,Higher Learning Education Officer Grade DH39,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-21,Higher Learning Education Officer Grade DH43,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-22,Higher Learning Education Officer Grade DH47,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-23,Higher Learning Education Officer Grade DH51,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-24,Higher Learning Education Officer Grade DH53,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-25,UiTM Lecturer Grade DM45,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-26,UiTM Lecturer Grade DM51,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-27,UiTM Lecturer Grade DM53,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-28,University Lecturer Grade DS51,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-29,University Lecturer Grade DS53,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-30,Medical Lecturer Grade DU51,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-31,Medical Lecturer Grade DU53,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-32,Dental Lecturer Grade DUG51,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-33,Dental Lecturer Grade DUG53,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-34,Pharmacy Lecturer Grade DUF51,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-35,Pharmacy Lecturer Grade DUF53,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-36,UiTM Lecturer Grade Khas C,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-37,University Lecturer Grade Khas C,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-38,Medical Lecturer Grade DU55,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-39,Medical Lecturer Grade Khas C,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-40,Dental Lecturer Grade DUG55,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-41,Dental Lecturer Grade Khas C,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2311-42,Pharmacy Lecturer Grade Khas C,2311,University And Higher Education Teaching Professionals,New,347,333,systematic_index_text_layer
2020,2321-01,"Teacher, Technic",2321,Vocational Education Teachers,2321-01,347,333,systematic_index_text_layer
2020,2321-02,"Teacher, Vocational",2321,Vocational Education Teachers,2321-02,347,333,systematic_index_text_layer
2020,2331-01,Graduate Education Services Officer Grade DG41,2331,Secondary School Teachers,2331-01,347,333,systematic_index_text_layer
2020,2331-02,Secondary Education Teacher,2331,Secondary School Teachers,2331-02,347,333,systematic_index_text_layer
2020,2331-03,Graduate Teacher Officer,2331,Secondary School Teachers,2331-03,347,333,systematic_index_text_layer
2020,2331-04,Pre-University Teacher,2331,Secondary School Teachers,2331-04,347,333,systematic_index_text_layer
2020,2331-05,Education Services Officer Grade DG41,2331,Secondary School Teachers,New,347,333,systematic_index_text_layer
2020,2331-06,"Teacher, Home Economics",2331,Secondary School Teachers,2399-08,347,333,systematic_index_text_layer
2020,2341-01,"Post-Diploma Education Service, Officer Grade DGA29",2341,Primary School Teachers,2341-01,347,333,systematic_index_text_layer
2020,2341-02,Primary School Teacher,2341,Primary School Teachers,2341-02,347,333,systematic_index_text_layer
2020,2341-03,Education Services Assistant Officer Grade DG29,2341,Primary School Teachers,New,348,334,systematic_index_text_layer
2020,2342-01,Pre-Primary School Teacher,2342,Early Childhood Educators,2342-01,348,334,systematic_index_text_layer
2020,2342-02,Kindergarten Teacher,2342,Early Childhood Educators,2342-02,348,334,systematic_index_text_layer
2020,2342-03,Pre-school Teacher,2342,Early Childhood Educators,2342-03,348,334,systematic_index_text_layer
2020,2342-04,Early Childhood Educator,2342,Early Childhood Educators,2342-04,348,334,systematic_index_text_layer
2020,2342-05,"Teacher, Nursery",2342,Early Childhood Educators,New,348,334,systematic_index_text_layer
