"role_id","masco_code","role_title","candidate_rank","candidate_esco_code","candidate_esco_title","candidate_esco_uri","retrieval_score","title_cosine","profile_cosine","matched_esco_label","exact_normalized_label","same_four_digit_group","selected_primary","query_masco_version","score_is_probability"
"M226344","226344","Major Hazard Competent Person","7","2263.2","Food Safety Specialist","http://data.europa.eu/esco/occupation/00ab5610-e715-428f-99f6-b1e5e469dbcd","0.476453","0.478292","0.516494","HACCP Compliance Manager","false","true","false","2020","false"
"M226344","226344","Major Hazard Competent Person","8","2412.3","Corporate Risk Manager","http://data.europa.eu/esco/occupation/b09acdda-6680-49d1-a411-129610ee3bc0","0.471913","0.472447","0.524113","Risk Management Specialist","false","false","false","2020","false"
"M226344","226344","Major Hazard Competent Person","9","2263.1","Emergency Response Coordinator","http://data.europa.eu/esco/occupation/72913ee1-1696-4d74-b26f-681d17887c58","0.469187","0.477814","0.526908","Disaster Preparedness Coordinator","false","true","false","2020","false"
"M226344","226344","Major Hazard Competent Person","10","3257.4.2","Hazardous Waste Inspector","http://data.europa.eu/esco/occupation/de0856fe-21fa-46d6-88ee-f99d3b4946bc","0.463872","0.442189","0.513014","Hazardous Waste Management Inspector","false","false","false","2020","false"
"M226401","226401","Medical Rehabilitation Officer Grade U41","1","2635.3.22","Rehabilitation Support Worker","http://data.europa.eu/esco/occupation/dc69f2ed-ebe9-43da-bf9d-31aac874d4c2","0.720499","0.770696","0.56832","Rehabilitation Worker","false","false","false","2020","false"
"M226401","226401","Medical Rehabilitation Officer Grade U41","2","2263.3","Health and Safety Officer","http://data.europa.eu/esco/occupation/789517fb-95ee-43d1-9530-c2860be1a439","0.564274","0.631052","0.385315","Environmental and Occupational Heath Officer","false","false","false","2020","false"
"M226401","226401","Medical Rehabilitation Officer Grade U41","3","3344.1","Medical Administrative Assistant","http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498","0.561232","0.618283","0.346741","Medical Receptionist","false","false","false","2020","false"
"M226401","226401","Medical Rehabilitation Officer Grade U41","4","2264.2","Physiotherapist","http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533","0.555017","0.560675","0.48067","Rehabilitation Therapist","false","true","true","2020","false"
"M226401","226401","Medical Rehabilitation Officer Grade U41","5","3344.2","Medical Practice Manager","http://data.europa.eu/esco/occupation/8c8b5cba-14b2-4728-b22c-eb90f1786e00","0.537979","0.594145","0.342258","Medical Practice Manager","false","false","false","2020","false"
"M226401","226401","Medical Rehabilitation Officer Grade U41","6","2269.4","Occupational Therapist","http://data.europa.eu/esco/occupation/33da5532-8c4e-4d1b-b52e-c201ee1bc7ab","0.53673","0.539634","0.429838","Vocational Rehabilitation Counsellor","false","false","false","2020","false"
"M226401","226401","Medical Rehabilitation Officer Grade U41","7","2422.12.12","Public Health Policy Officer","http://data.europa.eu/esco/occupation/d4d6842b-27f0-4222-85db-c542acf6d434","0.533749","0.587815","0.337296","Healthcare Planning Officer","false","false","false","2020","false"
"M226401","226401","Medical Rehabilitation Officer Grade U41","8","2269.5","Occupational Therapy Assistant","http://data.europa.eu/esco/occupation/82cbe20d-967c-4161-9ecd-eafc724d171c","0.531934","0.58184","0.368691","Occupational Therapy Rehabilitation Assistant","false","false","false","2020","false"
"M226401","226401","Medical Rehabilitation Officer Grade U41","9","2423.3","Human Resources Officer","http://data.europa.eu/esco/occupation/d3e32e5e-7f24-48e3-b939-e4f800eb62fb","0.531805","0.594615","0.322681","Human Resource Officer","false","false","false","2020","false"
"M226401","226401","Medical Rehabilitation Officer Grade U41","10","1342.2","Healthcare Institution Manager","http://data.europa.eu/esco/occupation/4a29eab1-5f02-4723-a863-e2d5a0614dfa","0.53116","0.561405","0.456236","Healthcare Institution Manager","false","false","false","2020","false"
"M226411","226411","Orthopaedic Physical Therapist","1","2264.2","Physiotherapist","http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533","0.628009","0.629121","0.532902","Physical Therapist","false","true","true","2020","false"
"M226411","226411","Orthopaedic Physical Therapist","2","3423.2.4","Sport Therapist","http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21","0.61846","0.632828","0.591163","Sport & Exercise Therapist","false","false","false","2020","false"
"M226411","226411","Orthopaedic Physical Therapist","3","7536.2.7","Orthopaedic Footwear Technician","http://data.europa.eu/esco/occupation/15419750-d6e6-4ab8-a77b-b42794f2e168","0.581708","0.628238","0.396177","Orthopaedic Shoemaker","false","false","false","2020","false"
"M226411","226411","Orthopaedic Physical Therapist","4","3255.1","Massage Therapist","http://data.europa.eu/esco/occupation/9487f835-b5a9-4742-8ecf-35520911e28c","0.570259","0.61918","0.402594","Swedish Massage Therapist","false","false","false","2020","false"
"M226411","226411","Orthopaedic Physical Therapist","5","2264.1","Advanced Physiotherapist","http://data.europa.eu/esco/occupation/a317e9c2-62d5-4a24-8ad4-5cb7b9db3f3b","0.567534","0.594394","0.405886","Advanced Physiotherapist","false","true","false","2020","false"
"M226411","226411","Orthopaedic Physical Therapist","6","2269.9","Recreational Therapist","http://data.europa.eu/esco/occupation/f9395e4d-d66f-49ce-a8f5-721991139e79","0.565672","0.589405","0.456271","Social Therapist","false","false","false","2020","false"
"M226411","226411","Orthopaedic Physical Therapist","7","3255.2","Physiotherapy Assistant","http://data.europa.eu/esco/occupation/f88124d7-ee7e-4d21-9036-0658b496c119","0.558525","0.579009","0.447209","Assistant Physiotherapist","false","false","false","2020","false"
"M226411","226411","Orthopaedic Physical Therapist","8","2269.4","Occupational Therapist","http://data.europa.eu/esco/occupation/33da5532-8c4e-4d1b-b52e-c201ee1bc7ab","0.548121","0.574136","0.413123","Occupational Therapist","false","false","false","2020","false"
"M226411","226411","Orthopaedic Physical Therapist","9","2269.9.3","Dance Therapist","http://data.europa.eu/esco/occupation/789d9781-8724-4367-936a-3a4cb7c54315","0.544672","0.579992","0.438386","Dance Therapist","false","false","false","2020","false"
"M226411","226411","Orthopaedic Physical Therapist","10","2269.10","Specialist Chiropractor","http://data.europa.eu/esco/occupation/be235deb-6181-43ca-8127-7010a689643a","0.538115","0.603755","0.325386","Specialised Musculoskeletal Therapist","false","false","false","2020","false"
"M226501","226501","Dietetics Officer Grade U41","1","3259.5","Dietetic Technician","http://data.europa.eu/esco/occupation/68bc2af1-96ea-4ec2-8b2f-5cde76472135","0.723031","0.767056","0.663889","Dietetic Technician","false","false","false","2020","false"
"M226501","226501","Dietetics Officer Grade U41","2","2265.1","Dietitian","http://data.europa.eu/esco/occupation/8a53f8d3-d995-4c7b-a70d-d79f76bdcb3f","0.669313","0.719134","0.605536","Dietician","false","true","true","2020","false"
"M226501","226501","Dietetics Officer Grade U41","3","2263.2","Food Safety Specialist","http://data.europa.eu/esco/occupation/00ab5610-e715-428f-99f6-b1e5e469dbcd","0.58426","0.624902","0.598702","Food Safety Advisor","false","false","false","2020","false"
"M226501","226501","Dietetics Officer Grade U41","4","3257.2","Food Regulatory Advisor","http://data.europa.eu/esco/occupation/c872187a-079b-413b-8503-7b5dd92abb88","0.579826","0.644981","0.515704","Food Safety Regulatory Advisor","false","false","false","2020","false"
"M226501","226501","Dietetics Officer Grade U41","5","2263.3","Health and Safety Officer","http://data.europa.eu/esco/occupation/789517fb-95ee-43d1-9530-c2860be1a439","0.538506","0.590703","0.379892","Health and Safety Officer","false","false","false","2020","false"
"M226501","226501","Dietetics Officer Grade U41","6","3257.3","Food Safety Inspector","http://data.europa.eu/esco/occupation/7d8b3c73-20f8-467e-91e4-00378673a2cd","0.531744","0.542782","0.436342","Food Safety Officer","false","false","false","2020","false"
"M226501","226501","Dietetics Officer Grade U41","7","3119.5","Food Technician","http://data.europa.eu/esco/occupation/afee6a28-f654-4ac7-a665-f758616bc689","0.526694","0.580677","0.428087","Food Tech Expert","false","false","false","2020","false"
"M226501","226501","Dietetics Officer Grade U41","8","3111.3","Food Analyst","http://data.europa.eu/esco/occupation/33fe4c90-c4fd-4860-bdc5-24fcab16f45a","0.524128","0.577511","0.462481","Food Researcher","false","false","false","2020","false"
"M226501","226501","Dietetics Officer Grade U41","9","2265.1.1","Prepared Meals Nutritionist","http://data.europa.eu/esco/occupation/c37d0026-989b-4705-9bcb-30cccd8308fa","0.515824","0.56935","0.5204","Nutrition Scientist","false","true","false","2020","false"
"M226501","226501","Dietetics Officer Grade U41","10","2145.1.4","Food Technologist","http://data.europa.eu/esco/occupation/4b709f9e-6112-4d58-81b0-2d6e6a69d61b","0.51487","0.574706","0.388372","Food Tech Expert","false","false","false","2020","false"
"M226502","226502","Dietician","1","2265.1","Dietitian","http://data.europa.eu/esco/occupation/8a53f8d3-d995-4c7b-a70d-d79f76bdcb3f","0.985","0.831087","0.79747","Dietician","true","true","true","2020","false"
"M226502","226502","Dietician","2","3259.5","Dietetic Technician","http://data.europa.eu/esco/occupation/68bc2af1-96ea-4ec2-8b2f-5cde76472135","0.639567","0.611801","0.646983","Diet Technician","false","false","false","2020","false"
"M226502","226502","Dietician","3","5120.1.1","Diet Cook","http://data.europa.eu/esco/occupation/9ab80ce6-504f-474f-bb91-98163e9d45fd","0.596045","0.599223","0.616083","Diet Cook","false","false","false","2020","false"
"M226502","226502","Dietician","4","2265.1.1","Prepared Meals Nutritionist","http://data.europa.eu/esco/occupation/c37d0026-989b-4705-9bcb-30cccd8308fa","0.525668","0.561536","0.589063","Nutrition Scientist","false","true","false","2020","false"
"M226502","226502","Dietician","5","2131.5","Food Biotechnologist","http://data.europa.eu/esco/occupation/68ffc53b-6067-4fe7-bd85-c96f4a6c1e45","0.525354","0.529198","0.485","Food Biotech Technician","false","false","false","2020","false"
"M226502","226502","Dietician","6","2131.2","Animal Feed Nutritionist","http://data.europa.eu/esco/occupation/e97ce81a-cf24-4012-b39e-f87bedc5b450","0.513733","0.538133","0.531274","Feed Nutritionist","false","false","false","2020","false"
"M226502","226502","Dietician","7","2263.2","Food Safety Specialist","http://data.europa.eu/esco/occupation/00ab5610-e715-428f-99f6-b1e5e469dbcd","0.507956","0.499313","0.529919","Food Safety Technician","false","false","false","2020","false"
"M226502","226502","Dietician","8","3257.2","Food Regulatory Advisor","http://data.europa.eu/esco/occupation/c872187a-079b-413b-8503-7b5dd92abb88","0.495779","0.512468","0.548672","Food Labelling Specialist","false","false","false","2020","false"
"M226502","226502","Dietician","9","3111.3","Food Analyst","http://data.europa.eu/esco/occupation/33fe4c90-c4fd-4860-bdc5-24fcab16f45a","0.487012","0.514989","0.488618","Food Analysis Specialist","false","false","false","2020","false"
"M226502","226502","Dietician","10","2145.1.4","Food Technologist","http://data.europa.eu/esco/occupation/4b709f9e-6112-4d58-81b0-2d6e6a69d61b","0.4846","0.532592","0.433457","Food Tech Specialist","false","false","false","2020","false"
"M226514","226514","Food Preparation Officer Grade C41","1","1321.2.1.3","Food Production Manager","http://data.europa.eu/esco/occupation/a7d6a377-3d3b-41cf-9301-f4a0a7ad3d96","0.752155","0.801458","0.709229","Food Production Manager","false","false","true","2020","false"
"M226514","226514","Food Preparation Officer Grade C41","2","2263.2","Food Safety Specialist","http://data.europa.eu/esco/occupation/00ab5610-e715-428f-99f6-b1e5e469dbcd","0.719553","0.772898","0.69454","Food Safety Controller","false","false","false","2020","false"
"M226514","226514","Food Preparation Officer Grade C41","3","8160.34","Food Production Operator","http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d","0.701333","0.718801","0.68143","Food Production Worker","false","false","false","2020","false"
"M226514","226514","Food Preparation Officer Grade C41","4","3122.2","Food Production Planner","http://data.europa.eu/esco/occupation/623958d6-775c-4586-b928-86582d9d1b69","0.693242","0.722373","0.671688","Food Production Planner","false","false","false","2020","false"
"M226514","226514","Food Preparation Officer Grade C41","5","3257.3","Food Safety Inspector","http://data.europa.eu/esco/occupation/7d8b3c73-20f8-467e-91e4-00378673a2cd","0.691154","0.707711","0.632454","Food Safety Officer","false","false","false","2020","false"
"M226514","226514","Food Preparation Officer Grade C41","6","3111.3","Food Analyst","http://data.europa.eu/esco/occupation/33fe4c90-c4fd-4860-bdc5-24fcab16f45a","0.689806","0.742664","0.573831","Food Researcher","false","false","false","2020","false"
"M226514","226514","Food Preparation Officer Grade C41","7","2141.4.2.2","Food Production Engineer","http://data.europa.eu/esco/occupation/2f26a52b-cf45-4282-9138-478252161f00","0.679797","0.737523","0.533285","Food Production Engineer","false","false","false","2020","false"
"M226514","226514","Food Preparation Officer Grade C41","8","3257.2","Food Regulatory Advisor","http://data.europa.eu/esco/occupation/c872187a-079b-413b-8503-7b5dd92abb88","0.673039","0.707134","0.657918","Food Regulatory Affairs Advisor","false","false","false","2020","false"
"M226514","226514","Food Preparation Officer Grade C41","9","3119.5","Food Technician","http://data.europa.eu/esco/occupation/afee6a28-f654-4ac7-a665-f758616bc689","0.668919","0.758406","0.533619","Food Technician","false","false","false","2020","false"
"M226514","226514","Food Preparation Officer Grade C41","10","5246.1","Food Service Worker","http://data.europa.eu/esco/occupation/b4bff870-5c8f-4c33-b07f-f04d79830633","0.649284","0.700461","0.536591","Airline Food Preparer","false","false","false","2020","false"
"M226601","226601","Audiologists","1","2266.1","Audiologist","http://data.europa.eu/esco/occupation/c4d6d07a-ae90-40ce-bc5a-c952805a9bf3","0.927496","0.955968","0.813193","Audiologist","false","true","true","2020","false"
"M226601","226601","Audiologists","2","3214.1","Audiology Technician","http://data.europa.eu/esco/occupation/521bbfd5-c179-46e3-879b-e74bd6db367c","0.78283","0.842777","0.642867","Audiology Assistant","false","false","false","2020","false"
"M226601","226601","Audiologists","3","3435.3","Audio Production Technician","http://data.europa.eu/esco/occupation/2cbb23b0-0bf1-4871-9e6d-18f005987310","0.651468","0.73165","0.47563","Audio Engineer","false","false","false","2020","false"
"M226601","226601","Audiologists","4","3521.1","Audio-Visual Technician","http://data.europa.eu/esco/occupation/7642cbcc-9839-47fb-b2cf-d4bb831d6c93","0.639854","0.702088","0.508391","Audiovisual Assistant","false","false","false","2020","false"
"M226601","226601","Audiologists","5","1420.4.4","Audiology Equipment Shop Manager","http://data.europa.eu/esco/occupation/03b55cb5-9735-4582-8e20-2b1cb76635cb","0.624699","0.667263","0.404889","Retail Audiologist","false","false","false","2020","false"
"M226601","226601","Audiologists","6","5223.7.3","Audiology Equipment Specialised Seller","http://data.europa.eu/esco/occupation/3a17bd32-8a00-47cb-82aa-2b5660cf1192","0.614284","0.664839","0.45615","Audiology Salesperson","false","false","false","2020","false"
"M226601","226601","Audiologists","7","3521.1.6","Recording Studio Technician","http://data.europa.eu/esco/occupation/aa50ae49-1e40-4ba9-959f-22a11ff172b4","0.556608","0.609335","0.398856","Audio Restorer","false","false","false","2020","false"
"M226601","226601","Audiologists","8","2131.4.11","Physiologist","http://data.europa.eu/esco/occupation/25829508-63f3-41c3-affc-ddbb5c077930","0.553125","0.582386","0.332871","Physiologists","false","false","false","2020","false"
"M226601","226601","Audiologists","9","2149.1","Acoustical Engineer","http://data.europa.eu/esco/occupation/b065b637-5cb5-44d9-8c39-08004b51734e","0.548587","0.62739","0.413595","Acoustical Engineer","false","false","false","2020","false"
"M226601","226601","Audiologists","10","2269.8.1","Diagnostic Radiographer","http://data.europa.eu/esco/occupation/7d092380-1c2e-48fe-81de-0d191b4e96d6","0.534333","0.552025","0.449014","Radiologic Technologist","false","false","false","2020","false"
"M226602","226602","Speech Therapist","1","2266.2","Speech and Language Therapist","http://data.europa.eu/esco/occupation/8021f3a2-e3de-43c0-b366-075da74dc5b7","0.985","0.893759","0.815217","Speech Therapist","true","true","true","2020","false"
"M226602","226602","Speech Therapist","2","2269.9.4","Music Therapist","http://data.europa.eu/esco/occupation/3d616092-b4fd-4c14-b0e9-a9119bbbd171","0.610222","0.62836","0.428295","Music Therapist","false","false","false","2020","false"
"M226602","226602","Speech Therapist","3","2269.9.2","Art Therapist","http://data.europa.eu/esco/occupation/eb48ccbd-75f2-4799-81be-443034858473","0.58094","0.617372","0.380998","Art Therapist","false","false","false","2020","false"
"M226602","226602","Speech Therapist","4","2359.13","Public Speaking Coach","http://data.europa.eu/esco/occupation/21f4eb29-f6e5-4623-acb9-f3ff9c2f525d","0.577475","0.636217","0.476811","Speech Giving Coach","false","false","false","2020","false"
"M226602","226602","Speech Therapist","5","2269.4","Occupational Therapist","http://data.europa.eu/esco/occupation/33da5532-8c4e-4d1b-b52e-c201ee1bc7ab","0.559033","0.575032","0.409068","Ergotherapist","false","false","false","2020","false"
"M226602","226602","Speech Therapist","6","2641.4.3","Speechwriter","http://data.europa.eu/esco/occupation/5a91a8bc-eb18-4c7e-847d-96cbcce5a47a","0.556748","0.592269","0.341623","Speech Writer","false","false","false","2020","false"
"M226602","226602","Speech Therapist","7","2266.1","Audiologist","http://data.europa.eu/esco/occupation/c4d6d07a-ae90-40ce-bc5a-c952805a9bf3","0.550245","0.60517","0.451087","Audiology Specialist","false","true","false","2020","false"
"M226602","226602","Speech Therapist","8","2634.2.4","Psychotherapist","http://data.europa.eu/esco/occupation/af69484e-b43f-4685-b22d-f3418df45c4d","0.534157","0.525275","0.382995","Psychotherapist","false","false","false","2020","false"
"M226602","226602","Speech Therapist","9","2269.9.3","Dance Therapist","http://data.europa.eu/esco/occupation/789d9781-8724-4367-936a-3a4cb7c54315","0.529311","0.535156","0.375042","Dance Therapist","false","false","false","2020","false"
"M226602","226602","Speech Therapist","10","3423.2.4","Sport Therapist","http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21","0.524198","0.499519","0.416909","Sport Therapist","false","false","false","2020","false"
"M226603","226603","Orthoepist","1","2267.2","Orthoptist","http://data.europa.eu/esco/occupation/771244bf-b204-4e7f-8b25-ee523ae7b791","0.687414","0.725235","0.405056","Orthoptist","false","false","false","2020","false"
"M226603","226603","Orthoepist","2","3214.3","Prosthetist-Orthotist","http://data.europa.eu/esco/occupation/929b5c9d-2fbf-44f2-980d-2ac6c0dc212f","0.600894","0.606324","0.402339","Orthotist","false","false","false","2020","false"
"M226603","226603","Orthoepist","3","4131.1","Typist","http://data.europa.eu/esco/occupation/22f86890-f68b-402f-a711-3e6df4913271","0.457053","0.480055","0.256334","Typist","false","false","false","2020","false"
"M226603","226603","Orthoepist","4","2230.1","Aromatherapist","http://data.europa.eu/esco/occupation/754c349d-67d5-48e5-81c1-e84d2fab59d0","0.435605","0.442323","0.240476","Aromatherapist","false","false","false","2020","false"
"M226603","226603","Orthoepist","5","7536.2.7","Orthopaedic Footwear Technician","http://data.europa.eu/esco/occupation/15419750-d6e6-4ab8-a77b-b42794f2e168","0.419313","0.447909","0.253767","Orthopaedic Bootmaker","false","false","false","2020","false"
"M226603","226603","Orthoepist","6","1420.4.33","Orthopaedic Supply Shop Manager","http://data.europa.eu/esco/occupation/8bbac392-3d62-4c46-a56e-3f244fdda216","0.393287","0.420418","0.259165","Orthopaedic Supplies Store Manager","false","false","false","2020","false"
"M226603","226603","Orthoepist","7","2269.15","Prosthetic-Orthotics Technician","http://data.europa.eu/esco/occupation/500b7b14-507c-4c49-816d-c1d0b05b85e4","0.393278","0.397453","0.299667","Orthopaedic Technician","false","false","false","2020","false"
"M226603","226603","Orthoepist","8","5223.7.27","Orthopaedic Supplies Specialised Seller","http://data.europa.eu/esco/occupation/8f8455a9-d2ac-4f1c-ac83-4f4aa82b1eb7","0.379918","0.38832","0.262551","Orthohouse Salesperson","false","false","false","2020","false"
"M226603","226603","Orthoepist","9","2263.3.1","Ergonomist","http://data.europa.eu/esco/occupation/1d75ea5a-f902-4b47-8d63-5c6d2a5c0bb5","0.371277","0.407083","0.158365","Ergonomist","false","false","false","2020","false"
"M226603","226603","Orthoepist","10","7321.1.6","Typesetter","http://data.europa.eu/esco/occupation/b09ffdec-b04c-41a8-bacc-2c71d7a3e5ac","0.360283","0.414797","0.172074","Typesetting Specialist","false","false","false","2020","false"
"M226603","226603","Orthoepist","11","2266.2","Speech and Language Therapist","http://data.europa.eu/esco/occupation/8021f3a2-e3de-43c0-b366-075da74dc5b7","0.340523","0.179976","0.689122","Logopaedist","false","true","true","2020","false"
"M226701","226701","Optometry Officer Grade U41","1","2267.1","Optometrist","http://data.europa.eu/esco/occupation/bffbe18a-cb8b-4f90-bd87-7505cd3b16f5","0.713437","0.737417","0.641166","Optometric Expert","false","true","true","2020","false"
"M226701","226701","Optometry Officer Grade U41","2","3254.1","Optician","http://data.europa.eu/esco/occupation/6e0e068b-cd5c-4400-8899-54056087fa14","0.625478","0.671878","0.615662","Optician Expert","false","false","false","2020","false"
"M226701","226701","Optometry Officer Grade U41","3","3254.1.1","Optical Technician","http://data.europa.eu/esco/occupation/1084e2d6-b153-4090-8065-c9231f71d4f0","0.617471","0.645253","0.503796","Optometry Technician","false","false","false","2020","false"
"M226701","226701","Optometry Officer Grade U41","4","1420.4.19","Eyewear and Optical Equipment Shop Manager","http://data.europa.eu/esco/occupation/f88fb9dd-5a46-4086-a284-b1992174e55c","0.599109","0.665925","0.402718","Optometrists Shop Manager","false","false","false","2020","false"
"M226701","226701","Optometry Officer Grade U41","5","2144.1.15","Optomechanical Engineer","http://data.europa.eu/esco/occupation/ae8b19cc-8c6e-4a16-ada2-c15f97ded133","0.579312","0.681876","0.305465","Optomechanical Engineer","false","false","false","2020","false"
"M226701","226701","Optometry Officer Grade U41","6","3115.1.14","Optomechanical Engineering Technician","http://data.europa.eu/esco/occupation/d2af4f6b-c990-4d8e-bb17-befca23a307a","0.563883","0.686505","0.266847","Optomechanical Technician","false","false","false","2020","false"
"M226701","226701","Optometry Officer Grade U41","7","5223.7.15","Eyewear and Optical Equipment Specialised Seller","http://data.europa.eu/esco/occupation/56a535ff-189b-45da-97d4-775f78744f83","0.54254","0.57434","0.443654","Optometrists Salesperson","false","false","false","2020","false"
"M226701","226701","Optometry Officer Grade U41","8","2149.12","Optical Engineer","http://data.europa.eu/esco/occupation/ab3c4d3e-3189-47ad-82af-57cdae3cb589","0.517774","0.612068","0.260939","Optic Engineer","false","false","false","2020","false"
"M226701","226701","Optometry Officer Grade U41","9","3114.1.9","Optoelectronic Engineering Technician","http://data.europa.eu/esco/occupation/dcfeb6e4-f39d-49fb-96cd-23292fb3e037","0.502429","0.582789","0.225222","Optoelectronic Technician","false","false","false","2020","false"
"M226701","226701","Optometry Officer Grade U41","10","2152.1.11","Optoelectronic Engineer","http://data.europa.eu/esco/occupation/35d41f4f-334b-452e-9e31-99f376302493","0.494535","0.55143","0.230527","Optoelectronic Engineer","false","false","false","2020","false"
"M226702","226702","Optometrist","1","2267.1","Optometrist","http://data.europa.eu/esco/occupation/bffbe18a-cb8b-4f90-bd87-7505cd3b16f5","0.995","1","0.791638","Optometrist","true","true","true","2020","false"
"M226702","226702","Optometrist","2","3254.1","Optician","http://data.europa.eu/esco/occupation/6e0e068b-cd5c-4400-8899-54056087fa14","0.600512","0.617109","0.681164","Optician","false","false","false","2020","false"
"M226702","226702","Optometrist","3","3115.1.14","Optomechanical Engineering Technician","http://data.europa.eu/esco/occupation/d2af4f6b-c990-4d8e-bb17-befca23a307a","0.55871","0.614492","0.401715","Optomechanical Technologist","false","false","false","2020","false"
"M226702","226702","Optometrist","4","2144.1.15","Optomechanical Engineer","http://data.europa.eu/esco/occupation/ae8b19cc-8c6e-4a16-ada2-c15f97ded133","0.553474","0.633509","0.395965","Optomechanical Engineering Specialist","false","false","false","2020","false"
"M226702","226702","Optometrist","5","3254.1.1","Optical Technician","http://data.europa.eu/esco/occupation/1084e2d6-b153-4090-8065-c9231f71d4f0","0.54295","0.510981","0.61858","Optometry Technician","false","false","false","2020","false"
"M226702","226702","Optometrist","6","5223.7.15","Eyewear and Optical Equipment Specialised Seller","http://data.europa.eu/esco/occupation/56a535ff-189b-45da-97d4-775f78744f83","0.542069","0.549936","0.451623","Optometrists Salesperson","false","false","false","2020","false"
"M226702","226702","Optometrist","7","1420.4.19","Eyewear and Optical Equipment Shop Manager","http://data.europa.eu/esco/occupation/f88fb9dd-5a46-4086-a284-b1992174e55c","0.541244","0.557391","0.436368","Optometrists Shop Manager","false","false","false","2020","false"
"M226702","226702","Optometrist","8","2152.1.11","Optoelectronic Engineer","http://data.europa.eu/esco/occupation/35d41f4f-334b-452e-9e31-99f376302493","0.485924","0.516146","0.346739","Optoelectronics Specialist","false","false","false","2020","false"
"M226702","226702","Optometrist","9","3114.1.9","Optoelectronic Engineering Technician","http://data.europa.eu/esco/occupation/dcfeb6e4-f39d-49fb-96cd-23292fb3e037","0.48053","0.506279","0.382245","Optoelectronic Technician","false","false","false","2020","false"
"M226702","226702","Optometrist","10","2149.12","Optical Engineer","http://data.europa.eu/esco/occupation/ab3c4d3e-3189-47ad-82af-57cdae3cb589","0.427681","0.464154","0.329905","Optic Engineer","false","false","false","2020","false"
"M226703","226703","Optician","1","3254.1","Optician","http://data.europa.eu/esco/occupation/6e0e068b-cd5c-4400-8899-54056087fa14","0.995","1","0.848894","Optician","true","false","true","2020","false"
"M226703","226703","Optician","2","3254.1.1","Optical Technician","http://data.europa.eu/esco/occupation/1084e2d6-b153-4090-8065-c9231f71d4f0","0.67384","0.664854","0.746888","Optical Technician","false","false","false","2020","false"
"M226703","226703","Optician","3","2267.1","Optometrist","http://data.europa.eu/esco/occupation/bffbe18a-cb8b-4f90-bd87-7505cd3b16f5","0.646723","0.617109","0.783565","Ophthalmic Optician","false","true","false","2020","false"
"M226703","226703","Optician","4","2149.12","Optical Engineer","http://data.europa.eu/esco/occupation/ab3c4d3e-3189-47ad-82af-57cdae3cb589","0.612127","0.649223","0.473391","Optic Engineer","false","false","false","2020","false"
"M226703","226703","Optician","5","1420.4.19","Eyewear and Optical Equipment Shop Manager","http://data.europa.eu/esco/occupation/f88fb9dd-5a46-4086-a284-b1992174e55c","0.605611","0.625414","0.595461","Opticians Shop Manager","false","false","false","2020","false"
"M226703","226703","Optician","6","5223.7.15","Eyewear and Optical Equipment Specialised Seller","http://data.europa.eu/esco/occupation/56a535ff-189b-45da-97d4-775f78744f83","0.592464","0.608176","0.571956","Opticians Salesperson","false","false","false","2020","false"
"M226703","226703","Optician","7","3115.1.14","Optomechanical Engineering Technician","http://data.europa.eu/esco/occupation/d2af4f6b-c990-4d8e-bb17-befca23a307a","0.524335","0.544409","0.488709","Optomechanical Technician","false","false","false","2020","false"
"M226703","226703","Optician","8","2144.1.15","Optomechanical Engineer","http://data.europa.eu/esco/occupation/ae8b19cc-8c6e-4a16-ada2-c15f97ded133","0.519234","0.545478","0.484659","Optomechanical Engineer","false","false","false","2020","false"
"M226703","226703","Optician","9","2511.2","Computer Vision Engineer","http://data.europa.eu/esco/occupation/1c5a45b9-440e-4726-b565-16a952abd341","0.512145","0.608777","0.273373","Computer Vision Specialist","false","false","false","2020","false"
"M226703","226703","Optician","10","3435.25.3","Scenery Technician","http://data.europa.eu/esco/occupation/5a0ff408-e1df-424b-a2d6-4b475a516f2a","0.49709","0.509934","0.399592","Set Tehnician","false","false","false","2020","false"
"M226801","226801","Occupational Therapist","1","2269.4","Occupational Therapist","http://data.europa.eu/esco/occupation/33da5532-8c4e-4d1b-b52e-c201ee1bc7ab","0.995","1","0.685894","Occupational Therapist","true","false","true","2020","false"
"M226801","226801","Occupational Therapist","2","2264.2","Physiotherapist","http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533","0.985","0.561726","0.481915","Occupational Therapist","true","false","false","2020","false"
"M226801","226801","Occupational Therapist","3","2269.5","Occupational Therapy Assistant","http://data.europa.eu/esco/occupation/82cbe20d-967c-4161-9ecd-eafc724d171c","0.796638","0.870273","0.520185","Occupational Therapy Assistant","false","false","false","2020","false"
