"role_id","skill_id","skill_name","skill_type","importance","masco_code","masco_version","esco_code","esco_occupation_title","esco_occupation_uri","skill_uri","relation_type","official_skill_type_raw","mapping_relation","mapping_confidence","mapping_review_status","source_version","production_ready"
"M112104","993b1e23-f2de-4bd8-b33f-f86dde1c8e9d","CoffeeScript","digital","50","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/993b1e23-f2de-4bd8-b33f-f86dde1c8e9d","optional","knowledge","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","9973a5a2-7822-4161-99e9-95c781eb63f8","Objective-C","digital","50","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/9973a5a2-7822-4161-99e9-95c781eb63f8","optional","knowledge","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","a4d336a6-9ffd-402a-91cc-f359716ba4e0","ML (Computer Programming)","digital","50","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0","optional","knowledge","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","af607e5e-4ba1-4e5f-a2a6-dc05806567c7","Coordinate Technological Activities","technical","100","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/af607e5e-4ba1-4e5f-a2a6-dc05806567c7","essential","skill/competence","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282","AJAX","digital","50","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282","optional","knowledge","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f","C++","digital","50","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f","optional","knowledge","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","b8271c8a-cba6-4baa-80f5-6361af3f07e3","Ensure Adherence to Organisational ICT Standards","digital","100","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/b8271c8a-cba6-4baa-80f5-6361af3f07e3","essential","skill/competence","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","b91535d7-1265-455d-a565-901e2eafa883","Lead Technology Development of an Organisation","technical","100","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/b91535d7-1265-455d-a565-901e2eafa883","essential","skill/competence","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","bb99af26-71ff-4dca-bde7-1eb1f6194426","SAP R3","digital","50","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/bb99af26-71ff-4dca-bde7-1eb1f6194426","optional","knowledge","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
"M112104","bd698bbe-7003-4508-b422-46c2ff4d5e95","Business Strategy Concepts","technical","50","112104","2020","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","http://data.europa.eu/esco/skill/bd698bbe-7003-4508-b422-46c2ff4d5e95","optional","knowledge","close_match","medium","test_only_project_mapping_not_human_validated","ESCO v1.2.1","false"
