"role_id","role_title","masco_code","masco_source_page_pdf","rated_task_count","remote_capable_tasks","remote_onsite_tasks","remote_unclear_tasks","remote_pre_rating","ai_exposable_tasks","ai_exposure_share","ai_pre_rating","independent_raters_required","reconciliation_status","release_use","task_source_level","source_url","source_current_role_id","source_current_masco_code","source_current_role_title","source_current_url","masco_reference_version","masco2020_remap_method","masco2020_remap_confidence","masco2020_source_pdf_page","masco2020_source_url","profile_basis","source_current_task_source_level"
"M238111","Vocational Training Officer Grade DV51","238111","348","10","4","2","4","low","3","0.3","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2381-05","M238105","238105","Vocational Training Officer Grade DV13","https://emasco.mohr.gov.my/masco/2381-05","2020","grade_reversion","high","348","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=348","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M238112","Vocational Training Officer Grade DV53","238112","348","8","5","1","2","low","3","0.375","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2381-06","M238106","238106","Vocational Training Officer Grade DV14","https://emasco.mohr.gov.my/masco/2381-06","2020","grade_reversion","high","348","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=348","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M239303","Software Trainer","239303","349","7","1","2","4","low","3","0.4286","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2393-01","M239301","239301","Software Trainer","https://emasco.mohr.gov.my/masco/2393-01","2020","exact_normalized_title","high","349","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=349","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M242103","Operation Research Analyst","242103","351","7","3","0","4","medium","3","0.4286","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2421-02","M242102","242102","Operation Research Analyst","https://emasco.mohr.gov.my/masco/2421-02","2020","exact_normalized_title","high","351","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=351","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M242401","Staff Training Officer","242401","351","8","3","0","5","medium","5","0.625","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2424-01","M242401","242401","Staff Training Officer","https://emasco.mohr.gov.my/masco/2424-01","2020","exact_normalized_title","high","351","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=351","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M242601","Research Officer Grade Q41","242601","352","10","6","1","3","low","6","0.6","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2426-06","M242606","242606","Research Officer Grade Q9","https://emasco.mohr.gov.my/masco/2426-06","2020","grade_reversion","high","352","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M242602","Scientific Officer Grade C41","242602","352","10","3","3","4","low","2","0.2","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2426-07","M242607","242607","Scientific Officer Grade C9","https://emasco.mohr.gov.my/masco/2426-07","2020","grade_reversion","high","352","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M242603","Agro-Based Biotech Food Researcher","242603","352","7","5","0","2","medium","3","0.4286","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2426-01","M242601","242601","Agro-Based Biotech Food Researcher","https://emasco.mohr.gov.my/masco/2426-01","2020","exact_normalized_title","high","352","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M242604","Aquaculture Biotech Researcher","242604","352","8","4","1","3","low","2","0.25","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2426-02","M242602","242602","Aquaculture Biotech Researcher","https://emasco.mohr.gov.my/masco/2426-02","2020","exact_normalized_title","high","352","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M242609","Research and Development Executive","242609","352","8","5","0","3","medium","3","0.375","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2426-03","M242603","242603","Research and Development Executive","https://emasco.mohr.gov.my/masco/2426-03","2020","exact_normalized_title","high","352","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M242613","Research Officer","242613","352","9","8","0","1","medium","3","0.3333","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2426-04","M242604","242604","Research Officer","https://emasco.mohr.gov.my/masco/2426-04","2020","exact_normalized_title","high","352","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M243114","Trade Product Specialist","243114","352","8","4","0","4","medium","3","0.375","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2431-04","M243104","243104","Product Specialist","https://emasco.mohr.gov.my/masco/2431-04","2020","reviewed_functional_equivalent","medium","352","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M243132","Technical Sales Engineer","243132","353","10","6","0","4","medium","1","0.1","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2431-03","M243103","243103","Technical Sales Engineer","https://emasco.mohr.gov.my/masco/2431-03","2020","exact_normalized_title","high","353","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=353","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M243301","Sales Representative, Medical","243301","353","7","5","0","2","medium","2","0.2857","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2433-01","M243301","243301","Sales Representative (Medical)","https://emasco.mohr.gov.my/masco/2433-01","2020","exact_normalized_title","high","353","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=353","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M243401","Sales Representative, Information and Communications Technology","243401","354","9","6","0","3","medium","3","0.3333","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2434-01","M243401","243401","Sales Representative (Information and Communications Technology)","https://emasco.mohr.gov.my/masco/2434-01","2020","exact_normalized_title","high","354","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=354","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M243410","Digital Banking/Internet Technology Specialist","243410","354","7","7","0","0","high","2","0.2857","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2434-02","M243402","243402","Digital Banking-Internet Technology Specialist","https://emasco.mohr.gov.my/masco/2434-02","2020","exact_normalized_title","high","354","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=354","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M251101","Management Information Systems (MIS) Analyst","251101","354","8","7","0","1","medium","7","0.875","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2511-01","M251101","251101","Management Information Systems (MIS) Analyst","https://emasco.mohr.gov.my/masco/2511-01","2020","exact_normalized_title","high","354","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=354","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M251116","Technical Specialist (.Net)","251116","354","10","8","0","2","medium","6","0.6","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2511-02","M251102","251102","Technical Specialist (.Net)","https://emasco.mohr.gov.my/masco/2511-02","2020","exact_normalized_title","high","354","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=354","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M251142","Register Transfer Level (RTL) Designer (Information Technology)","251142","355","10","10","0","0","high","9","0.9","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2511-03","M251103","251103","Register Transfer Level (RTL) Designer (Information Technology)","https://emasco.mohr.gov.my/masco/2511-03","2020","exact_normalized_title","high","355","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=355","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M251144","Design Engineer (Information Technology)","251144","355","8","8","0","0","high","8","1.0","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2511-04","M251104","251104","Design Engineer (Information Technology)","https://emasco.mohr.gov.my/masco/2511-04","2020","exact_normalized_title","high","355","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=355","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M251201","Software Developer","251201","355","10","10","0","0","high","10","1.0","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2512-01","M251201","251201","Software Developer","https://emasco.mohr.gov.my/masco/2512-01","2020","exact_normalized_title","high","355","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=355","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M251219","Information Technology System Architect","251219","355","8","6","0","2","medium","5","0.625","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2512-02","M251202","251202","Information Technology Systems Architect","https://emasco.mohr.gov.my/masco/2512-02","2020","title_variant","high","355","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=355","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M251243","Information System Executive","251243","356","10","8","0","2","medium","6","0.6","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2512-03","M251203","251203","Information Systems Executive","https://emasco.mohr.gov.my/masco/2512-03","2020","title_variant","high","356","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=356","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M251301","Website Developer","251301","356","9","4","0","5","medium","5","0.5556","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2513-01","M251301","251301","Website Developer","https://emasco.mohr.gov.my/masco/2513-01","2020","exact_normalized_title","high","356","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=356","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M251302","Internet/ Intranet Developer","251302","356","10","7","0","3","medium","7","0.7","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2513-02","M251302","251302","Internet/Intranet Developer","https://emasco.mohr.gov.my/masco/2513-02","2020","exact_normalized_title","high","356","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=356","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M251401","Computer Programmer","251401","356","8","6","0","2","medium","8","1.0","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2514-01","M251401","251401","Computer Programmer","https://emasco.mohr.gov.my/masco/2514-01","2020","exact_normalized_title","high","356","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=356","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M251407","Systems Programmer","251407","356","8","8","0","0","high","7","0.875","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2514-02","M251402","251402","Systems Programmer","https://emasco.mohr.gov.my/masco/2514-02","2020","exact_normalized_title","high","356","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=356","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M251419","C/C++ Programmer","251419","356","9","5","0","4","medium","7","0.7778","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2514-03","M251403","251403","C/C++ Programmer","https://emasco.mohr.gov.my/masco/2514-03","2020","exact_normalized_title","high","356","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=356","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M251433","Computer Infrastructure Specialist","251433","357","9","4","0","5","medium","4","0.4444","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2514-04","M251404","251404","Computer Infrastructure Specialist","https://emasco.mohr.gov.my/masco/2514-04","2020","exact_normalized_title","high","357","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=357","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M251434","User Interface (UI)/ Gameplay Coders","251434","357","9","4","0","5","medium","6","0.6667","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2514-05","M251405","251405","User Interface (UI)/Gameplay Coder","https://emasco.mohr.gov.my/masco/2514-05","2020","title_variant","high","357","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=357","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M251902","Systems Tester","251902","357","8","8","0","0","high","7","0.875","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2519-01","M251901","251901","Systems Tester","https://emasco.mohr.gov.my/masco/2519-01","2020","exact_normalized_title","high","357","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=357","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M251916","Information Technology Auditor","251916","357","6","4","0","2","medium","3","0.5","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2519-02","M251902","251902","Information Technology Auditor","https://emasco.mohr.gov.my/masco/2519-02","2020","exact_normalized_title","high","357","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=357","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M252101","Database Architect","252101","357","9","9","0","0","high","9","1.0","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2521-01","M252101","252101","Database Architect","https://emasco.mohr.gov.my/masco/2521-01","2020","exact_normalized_title","high","357","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=357","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M252103","Database Administrator","252103","357","8","7","0","1","medium","7","0.875","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2521-02","M252102","252102","Database Administrator","https://emasco.mohr.gov.my/masco/2521-02","2020","exact_normalized_title","high","357","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=357","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M252108","Oracle Database Specialist","252108","357","8","7","0","1","medium","7","0.875","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2521-05","M252105","252105","Oracle Database Administrator","https://emasco.mohr.gov.my/masco/2521-05","2020","reviewed_functional_equivalent","medium","357","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=357","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M252201","Information Technology Officer Grade F41","252201","357","5","2","0","3","medium","2","0.4","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2522-11","M252211","252211","Information Technology Officer Grade F9","https://emasco.mohr.gov.my/masco/2522-11","2020","grade_reversion","high","357","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=357","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M252205","Information System Officer","252205","357","8","5","0","3","medium","3","0.375","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2522-01","M252201","252201","Information Systems Officer","https://emasco.mohr.gov.my/masco/2522-01","2020","title_variant","high","357","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=357","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M252208","Information Technology Support Officer","252208","358","9","6","1","2","low","4","0.4444","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2522-02","M252202","252202","Information Technology Support Officer","https://emasco.mohr.gov.my/masco/2522-02","2020","exact_normalized_title","high","358","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M252214","Computer Support Engineer","252214","358","10","7","1","2","low","4","0.4","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2522-03","M252203","252203","Computer Support Engineer","https://emasco.mohr.gov.my/masco/2522-03","2020","exact_normalized_title","high","358","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M252215","Information Technology Technical Specialist","252215","358","9","6","0","3","medium","4","0.4444","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2522-04","M252204","252204","Information Technology Technical Specialist","https://emasco.mohr.gov.my/masco/2522-04","2020","exact_normalized_title","high","358","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M252222","Cloud Computing Solution Architect","252222","358","8","8","0","0","high","5","0.625","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2522-05","M252205","252205","Cloud Computing Solution Architect","https://emasco.mohr.gov.my/masco/2522-05","2020","exact_normalized_title","high","358","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M252238","Geographic Information Systems (GIS) Officer","252238","358","8","7","0","1","medium","7","0.875","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2522-09","M252209","252209","Geographic Information Systems (GIS) Officer","https://emasco.mohr.gov.my/masco/2522-09","2020","exact_normalized_title","high","358","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M252311","Network Specialist","252311","358","8","3","0","5","medium","3","0.375","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2523-01","M252301","252301","Network Specialist","https://emasco.mohr.gov.my/masco/2523-01","2020","exact_normalized_title","high","358","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M252401","Data Scientist","252401","358","7","6","0","1","medium","6","0.8571","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2524-01","M252401","252401","Data Scientist","https://emasco.mohr.gov.my/masco/2524-01","2020","exact_normalized_title","high","358","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M252403","Data Analyst","252403","358","8","7","0","1","medium","7","0.875","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2524-02","M252402","252402","Data Analyst","https://emasco.mohr.gov.my/masco/2524-02","2020","exact_normalized_title","high","358","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M252406","Data Architect","252406","359","8","8","0","0","high","8","1.0","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2524-03","M252403","252403","Data Architect","https://emasco.mohr.gov.my/masco/2524-03","2020","exact_normalized_title","high","359","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M252411","Machine Learning Engineer","252411","359","8","6","0","2","medium","6","0.75","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2519-03","M251903","251903","Machine Learning/Artificial Intelligence (AI) Engineer","https://emasco.mohr.gov.my/masco/2519-03","2020","combined_title_split","medium","359","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M252413","Artificial Intelligence Engineer (AI)","252413","359","8","6","0","2","medium","6","0.75","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2519-03","M251903","251903","Machine Learning/Artificial Intelligence (AI) Engineer","https://emasco.mohr.gov.my/masco/2519-03","2020","combined_title_split","medium","359","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M253102","Cybersecurity Executive","253102","359","8","5","0","3","medium","5","0.625","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2531-01","M253101","253101","Cybersecurity Executive","https://emasco.mohr.gov.my/masco/2531-01","2020","exact_normalized_title","high","359","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M253103","Digital Forensic Specialist","253103","359","6","6","0","0","high","4","0.6667","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2531-02","M253102","253102","Digital Forensic Specialist","https://emasco.mohr.gov.my/masco/2531-02","2020","exact_normalized_title","high","359","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M253120","Information Security Officer","253120","359","9","4","0","5","medium","4","0.4444","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2531-03","M253103","253103","Information Security Officer","https://emasco.mohr.gov.my/masco/2531-03","2020","exact_normalized_title","high","359","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M253130","Cybersecurity Analyst","253130","359","8","5","0","3","medium","4","0.5","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2531-04","M253104","253104","Cybersecurity Analyst","https://emasco.mohr.gov.my/masco/2531-04","2020","exact_normalized_title","high","359","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M253131","Test Analyst (Information Technology)","253131","359","9","7","0","2","medium","8","0.8889","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2531-05","M253105","253105","Test Analyst (Information Technology)","https://emasco.mohr.gov.my/masco/2531-05","2020","exact_normalized_title","high","359","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M253136","Security Infrastructure Engineer","253136","359","8","4","0","4","medium","4","0.5","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2531-06","M253106","253106","Security Infrastructure Engineer","https://emasco.mohr.gov.my/masco/2531-06","2020","exact_normalized_title","high","359","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M253139","Internet Safety Evaluater","253139","359","6","4","0","2","medium","6","1.0","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2531-07","M253107","253107","Internet Safety Evaluator","https://emasco.mohr.gov.my/masco/2531-07","2020","title_variant","high","359","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254110","Compositor/Composite artist","254110","360","7","2","0","5","medium","0","0.0","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2541-01","M254101","254101","Compositor/Composite Artist","https://emasco.mohr.gov.my/masco/2541-01","2020","exact_normalized_title","high","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254112","Scriptwriter / Screenwriter","254112","360","7","3","0","4","medium","2","0.2857","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2541-02","M254102","254102","Scriptwriter / Screenwriter","https://emasco.mohr.gov.my/masco/2541-02","2020","exact_normalized_title","high","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
