role_id,skill_id,skill_name,skill_type,importance,masco_code,masco_version,esco_code,esco_occupation_title,esco_occupation_uri,skill_uri,relation_type,official_skill_type_raw,mapping_relation,mapping_confidence,mapping_review_status,source_version,production_ready
M121104,21c5790c-0930-4d74-b3b0-84caf5af12ea,Manage Budgets,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/21c5790c-0930-4d74-b3b0-84caf5af12ea,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,2313b15d-a9a7-4830-9bcc-fd7df79d842b,Enforce Financial Policies,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/2313b15d-a9a7-4830-9bcc-fd7df79d842b,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,292549e6-08ec-456c-b008-eba7a0a68428,Analyse Market Financial Trends,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/292549e6-08ec-456c-b008-eba7a0a68428,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,2a2fa8e8-aaf3-4abf-a60b-af6415f1c6d4,Strive for Company Growth,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/2a2fa8e8-aaf3-4abf-a60b-af6415f1c6d4,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,2ada2f9d-77f7-4ba0-9096-89ae285a65c5,Monitor Financial Accounts,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/2ada2f9d-77f7-4ba0-9096-89ae285a65c5,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,2d008d5a-b7bd-46f7-bbb1-5d70a0af9c84,Control Financial Resources,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/2d008d5a-b7bd-46f7-bbb1-5d70a0af9c84,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,339ac029-066a-4985-9f9d-b3d7c8fea0bb,Manage Staff,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/339ac029-066a-4985-9f9d-b3d7c8fea0bb,essential,skill/competence,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,39e43f7c-a95e-4583-be76-bb134ccce1ae,Financial Department Processes,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/39e43f7c-a95e-4583-be76-bb134ccce1ae,essential,knowledge,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,4a460161-eaea-4fe2-bd0e-164ccc635be1,Financial Statements,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/4a460161-eaea-4fe2-bd0e-164ccc635be1,essential,knowledge,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
M121104,4b2db903-cd8e-48ce-97fb-a92db4def54e,Financial Forecasting,technical,100,121104,2020,1211.1.3,Budget Manager,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f,http://data.europa.eu/esco/skill/4b2db903-cd8e-48ce-97fb-a92db4def54e,essential,knowledge,close_match,high,auto_approved_medium_or_high_test_mapping,ESCO v1.2.1,false
