"label_kind","reference","raw_label","title_case_label","changed"
"alias_display","http://data.europa.eu/esco/skill/83d9f34d-d362-4b8c-993a-aa8a8be407f4","classify security of goods for auction","Classify Security of Goods for Auction","true"
"alias_display","http://data.europa.eu/esco/skill/83d9f34d-d362-4b8c-993a-aa8a8be407f4","organise security of goods for auction","Organise Security of Goods for Auction","true"
"alias_display","http://data.europa.eu/esco/skill/83d9f34d-d362-4b8c-993a-aa8a8be407f4","position security of goods for auction","Position Security of Goods for Auction","true"
"alias_display","http://data.europa.eu/esco/skill/83d9f34d-d362-4b8c-993a-aa8a8be407f4","rank security of goods for auction","Rank Security of Goods for Auction","true"
"alias_display","http://data.europa.eu/esco/skill/83d9f34d-d362-4b8c-993a-aa8a8be407f4","sort security of goods for auction","Sort Security of Goods for Auction","true"
"alias_display","http://data.europa.eu/esco/skill/83e97138-899a-4af8-9187-47823e875841","abide by the statutory obligations","Abide by the Statutory Obligations","true"
"alias_display","http://data.europa.eu/esco/skill/83e97138-899a-4af8-9187-47823e875841","act in accordance with the statutory obligations","Act in Accordance with the Statutory Obligations","true"
"alias_display","http://data.europa.eu/esco/skill/83e97138-899a-4af8-9187-47823e875841","comply with the statutory obligations","Comply with the Statutory Obligations","true"
"alias_display","http://data.europa.eu/esco/skill/83e97138-899a-4af8-9187-47823e875841","follow the statutory obligation","Follow the Statutory Obligation","true"
"alias_display","http://data.europa.eu/esco/skill/83e97138-899a-4af8-9187-47823e875841","following the statutory obligations","Following the Statutory Obligations","true"
"alias_display","http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26","battery benchmarking","Battery Benchmarking","true"
"alias_display","http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26","conservation of energy","Conservation of Energy","true"
"alias_display","http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26","efficient energy use","Efficient Energy Use","true"
"alias_display","http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26","energy conservation","Energy Conservation","true"
"alias_display","http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26","energy saving","Energy Saving","true"
"alias_display","http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26","promote energy efficiency","Promote Energy Efficiency","true"
"alias_display","http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26","reduce use of energy","Reduce Use of Energy","true"
"alias_display","http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26","science of energy efficiency","Science of Energy Efficiency","true"
"alias_display","http://data.europa.eu/esco/skill/840ea882-439c-4fa9-b219-edbe0607fe60","atmospheric studies","Atmospheric Studies","true"
"alias_display","http://data.europa.eu/esco/skill/840ea882-439c-4fa9-b219-edbe0607fe60","weather forecasting","Weather Forecasting","true"
"alias_display","http://data.europa.eu/esco/skill/841ec8d9-ff33-4e76-af59-27ace79c2932","blood type classifications","Blood Type Classifications","true"
"alias_display","http://data.europa.eu/esco/skill/841ec8d9-ff33-4e76-af59-27ace79c2932","blood types classification","Blood Types Classification","true"
"alias_display","http://data.europa.eu/esco/skill/841ec8d9-ff33-4e76-af59-27ace79c2932","characteristcs of different blood types","Characteristcs of Different Blood Types","true"
"alias_display","http://data.europa.eu/esco/skill/841ec8d9-ff33-4e76-af59-27ace79c2932","characteristics of blood types","Characteristics of Blood Types","true"
"alias_display","http://data.europa.eu/esco/skill/841ec8d9-ff33-4e76-af59-27ace79c2932","classification of blood types","Classification of Blood Types","true"
"alias_display","http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d","Informix Advanced Enterprise Edition","Informix Advanced Enterprise Edition","false"
"alias_display","http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d","Informix Advanced Workgroup Edition","Informix Advanced Workgroup Edition","false"
"alias_display","http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d","Informix Dynamic Server","Informix Dynamic Server","false"
"alias_display","http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d","Informix Enterprise Edition","Informix Enterprise Edition","false"
"alias_display","http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d","Informix Express Edition","Informix Express Edition","false"
"alias_display","http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d","Informix Extended Parallel Server","Informix Extended Parallel Server","false"
"alias_display","http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d","Informix Workgroup Edition","Informix Workgroup Edition","false"
"alias_display","http://data.europa.eu/esco/skill/84324095-c722-44c4-a662-7155312f153f","manage the neuropsychiatric sequela of a stroke","Manage the Neuropsychiatric Sequela of a Stroke","true"
"alias_display","http://data.europa.eu/esco/skill/84324095-c722-44c4-a662-7155312f153f","manage the neuropsychiatric sequelae of a stroke","Manage the Neuropsychiatric Sequelae of a Stroke","true"
"alias_display","http://data.europa.eu/esco/skill/84324095-c722-44c4-a662-7155312f153f","manage the neurpsychiatric sequelae of strokes","Manage the Neurpsychiatric Sequelae of Strokes","true"
"alias_display","http://data.europa.eu/esco/skill/84324095-c722-44c4-a662-7155312f153f","monitor neuropsychiatric sequelae of a stroke","Monitor Neuropsychiatric Sequelae of a Stroke","true"
"alias_display","http://data.europa.eu/esco/skill/84324095-c722-44c4-a662-7155312f153f","tend to the neuropsychiatric sequelae of a stroke","Tend to the Neuropsychiatric Sequelae of a Stroke","true"
"alias_display","http://data.europa.eu/esco/skill/844e9480-7aef-49f6-9260-d88c27249241","assist in plant propagation","Assist in Plant Propagation","true"
"alias_display","http://data.europa.eu/esco/skill/844e9480-7aef-49f6-9260-d88c27249241","cultivate plants","Cultivate Plants","true"
"alias_display","http://data.europa.eu/esco/skill/844e9480-7aef-49f6-9260-d88c27249241","plant cultivating","Plant Cultivating","true"
"alias_display","http://data.europa.eu/esco/skill/844e9480-7aef-49f6-9260-d88c27249241","plant propagating","Plant Propagating","true"
"alias_display","http://data.europa.eu/esco/skill/844e9480-7aef-49f6-9260-d88c27249241","plants cultivating","Plants Cultivating","true"
"alias_display","http://data.europa.eu/esco/skill/844e9480-7aef-49f6-9260-d88c27249241","plants propagating","Plants Propagating","true"
"alias_display","http://data.europa.eu/esco/skill/8460496d-aa54-495f-af9a-a4b571a5f994","apply occupational therapy techniques","Apply Occupational Therapy Techniques","true"
"alias_display","http://data.europa.eu/esco/skill/8460496d-aa54-495f-af9a-a4b571a5f994","apply processes of occupational therapy","Apply Processes of Occupational Therapy","true"
"alias_display","http://data.europa.eu/esco/skill/8460496d-aa54-495f-af9a-a4b571a5f994","perform occupational therapy","Perform Occupational Therapy","true"
"alias_display","http://data.europa.eu/esco/skill/8474d1d3-1fea-43b2-b6ed-5b961faabe9e","prepare livestock organs","Prepare Livestock Organs","true"
"alias_display","http://data.europa.eu/esco/skill/8474d1d3-1fea-43b2-b6ed-5b961faabe9e","process livestock organ","Process Livestock Organ","true"
"alias_display","http://data.europa.eu/esco/skill/8474d1d3-1fea-43b2-b6ed-5b961faabe9e","processing livestock organ","Processing Livestock Organ","true"
"alias_display","http://data.europa.eu/esco/skill/8474d1d3-1fea-43b2-b6ed-5b961faabe9e","produce livestock organ","Produce Livestock Organ","true"
"alias_display","http://data.europa.eu/esco/skill/8485ef31-f707-4452-a6ec-9dbf3837611f","discipline of opto-mechanical engineering","Discipline of Opto-Mechanical Engineering","true"
"alias_display","http://data.europa.eu/esco/skill/8485ef31-f707-4452-a6ec-9dbf3837611f","discipline of optomechanical engineering","Discipline of Optomechanical Engineering","true"
"alias_display","http://data.europa.eu/esco/skill/8485ef31-f707-4452-a6ec-9dbf3837611f","optical products","Optical Products","true"
"alias_display","http://data.europa.eu/esco/skill/8485ef31-f707-4452-a6ec-9dbf3837611f","optical systems","Optical Systems","true"
"alias_display","http://data.europa.eu/esco/skill/8485ef31-f707-4452-a6ec-9dbf3837611f","opto-mechanical components","Opto-Mechanical Components","true"
"alias_display","http://data.europa.eu/esco/skill/8485ef31-f707-4452-a6ec-9dbf3837611f","opto-mechanical engineering","Opto-Mechanical Engineering","true"
"alias_display","http://data.europa.eu/esco/skill/8485ef31-f707-4452-a6ec-9dbf3837611f","opto-mechanical engineering discipline","Opto-Mechanical Engineering Discipline","true"
"alias_display","http://data.europa.eu/esco/skill/8485ef31-f707-4452-a6ec-9dbf3837611f","optomechanical components","Optomechanical Components","true"
"alias_display","http://data.europa.eu/esco/skill/8485ef31-f707-4452-a6ec-9dbf3837611f","optomechanical engineering discipline","Optomechanical Engineering Discipline","true"
"alias_display","http://data.europa.eu/esco/skill/848c6821-5578-4104-9060-f1bf75bb3a80","offer comprehensive care for patients with surgical conditions","Offer Comprehensive Care for Patients with Surgical Conditions","true"
"alias_display","http://data.europa.eu/esco/skill/848c6821-5578-4104-9060-f1bf75bb3a80","provide comprehensive care for patients with a surgical condition","Provide Comprehensive Care for Patients with a Surgical Condition","true"
"alias_display","http://data.europa.eu/esco/skill/848c6821-5578-4104-9060-f1bf75bb3a80","provide comprehensive care for surgery patients","Provide Comprehensive Care for Surgery Patients","true"
"alias_display","http://data.europa.eu/esco/skill/848c6821-5578-4104-9060-f1bf75bb3a80","provide multi-dimensional care for surgery patients","Provide Multi-Dimensional Care for Surgery Patients","true"
"alias_display","http://data.europa.eu/esco/skill/8496d258-bf95-4041-a3d7-1cc19b629d14","collaborate with industry experts","Collaborate with Industry Experts","true"
"alias_display","http://data.europa.eu/esco/skill/8496d258-bf95-4041-a3d7-1cc19b629d14","liaise with industrial experts","Liaise with Industrial Experts","true"
"alias_display","http://data.europa.eu/esco/skill/8496d258-bf95-4041-a3d7-1cc19b629d14","liaise with industry expert","Liaise with Industry Expert","true"
"alias_display","http://data.europa.eu/esco/skill/8496d258-bf95-4041-a3d7-1cc19b629d14","liaising with industry experts","Liaising with Industry Experts","true"
"alias_display","http://data.europa.eu/esco/skill/8496d258-bf95-4041-a3d7-1cc19b629d14","work together with industry experts","Work Together with Industry Experts","true"
"alias_display","http://data.europa.eu/esco/skill/849d8ce0-d362-4e39-943b-9d1150cdf3a7","conventions of ship stability","Conventions of Ship Stability","true"
"alias_display","http://data.europa.eu/esco/skill/849d8ce0-d362-4e39-943b-9d1150cdf3a7","conventions vessel stability","Conventions Vessel Stability","true"
"alias_display","http://data.europa.eu/esco/skill/849d8ce0-d362-4e39-943b-9d1150cdf3a7","fundamentals of ship stability","Fundamentals of Ship Stability","true"
"alias_display","http://data.europa.eu/esco/skill/849d8ce0-d362-4e39-943b-9d1150cdf3a7","fundamentals of vessel stability","Fundamentals of Vessel Stability","true"
"alias_display","http://data.europa.eu/esco/skill/849d8ce0-d362-4e39-943b-9d1150cdf3a7","principles of vessel stability","Principles of Vessel Stability","true"
"alias_display","http://data.europa.eu/esco/skill/849d8ce0-d362-4e39-943b-9d1150cdf3a7","ship stability principles","Ship Stability Principles","true"
"alias_display","http://data.europa.eu/esco/skill/849d8ce0-d362-4e39-943b-9d1150cdf3a7","stability principles for ships","Stability Principles for Ships","true"
"alias_display","http://data.europa.eu/esco/skill/849d8ce0-d362-4e39-943b-9d1150cdf3a7","stability principles for vessels","Stability Principles for Vessels","true"
"alias_display","http://data.europa.eu/esco/skill/84a67aa9-1d83-4122-a381-cef8c770c8db","occupational rehabilitation","Occupational Rehabilitation","true"
"alias_display","http://data.europa.eu/esco/skill/84a67aa9-1d83-4122-a381-cef8c770c8db","vocational rehabilitation counselling","Vocational Rehabilitation Counselling","true"
"alias_display","http://data.europa.eu/esco/skill/84a67aa9-1d83-4122-a381-cef8c770c8db","vocational rehabilitation services","Vocational Rehabilitation Services","true"
"alias_display","http://data.europa.eu/esco/skill/84bbad5b-6560-440a-89f0-0e61729e80a0","mix audio during a live setting","Mix Audio During a Live Setting","true"
"alias_display","http://data.europa.eu/esco/skill/84bbad5b-6560-440a-89f0-0e61729e80a0","mix sound during a live situation","Mix Sound During a Live Situation","true"
"alias_display","http://data.europa.eu/esco/skill/84bbad5b-6560-440a-89f0-0e61729e80a0","mixing sound in live situation","Mixing Sound in Live Situation","true"
"alias_display","http://data.europa.eu/esco/skill/84bbad5b-6560-440a-89f0-0e61729e80a0","sound mixing in a live situation","Sound Mixing in a Live Situation","true"
"alias_display","http://data.europa.eu/esco/skill/84cbdc3d-b66e-45e0-afc7-d2dda17f2334","explain possible allergic reactions to anaesthtics to colleagues and students","Explain Possible Allergic Reactions to Anaesthtics to Colleagues and Students","true"
"alias_display","http://data.europa.eu/esco/skill/84cbdc3d-b66e-45e0-afc7-d2dda17f2334","explain possible allergical reactions to anesthetics to colleagues and students","Explain Possible Allergical Reactions to Anesthetics to Colleagues and Students","true"
"alias_display","http://data.europa.eu/esco/skill/84cbdc3d-b66e-45e0-afc7-d2dda17f2334","instruct on allergic reactions to anaesthetic","Instruct on Allergic Reactions to Anaesthetic","true"
"alias_display","http://data.europa.eu/esco/skill/84cbdc3d-b66e-45e0-afc7-d2dda17f2334","instruct on allergic reactions to anesthetic","Instruct on Allergic Reactions to Anesthetic","true"
"alias_display","http://data.europa.eu/esco/skill/84cbdc3d-b66e-45e0-afc7-d2dda17f2334","instruct on allergic reactions to anesthetics","Instruct on Allergic Reactions to Anesthetics","true"
"alias_display","http://data.europa.eu/esco/skill/84cbdc3d-b66e-45e0-afc7-d2dda17f2334","teach about allergic reactions to anaesthetics","Teach About Allergic Reactions to Anaesthetics","true"
"alias_display","http://data.europa.eu/esco/skill/84cbdc3d-b66e-45e0-afc7-d2dda17f2334","teach about allergic reactions to anesthetics","Teach About Allergic Reactions to Anesthetics","true"
"alias_display","http://data.europa.eu/esco/skill/84cc8c9d-db57-42ec-8948-9b632bf06124","battery chemicals","Battery Chemicals","true"
"alias_display","http://data.europa.eu/esco/skill/84cc8c9d-db57-42ec-8948-9b632bf06124","chemicals in batteries","Chemicals in Batteries","true"
"alias_display","http://data.europa.eu/esco/skill/84cc8c9d-db57-42ec-8948-9b632bf06124","chemicals used in batteries","Chemicals Used in Batteries","true"
"alias_display","http://data.europa.eu/esco/skill/84cc8c9d-db57-42ec-8948-9b632bf06124","chemistry of batteries","Chemistry of Batteries","true"
"alias_display","http://data.europa.eu/esco/skill/84cc8c9d-db57-42ec-8948-9b632bf06124","chemistry of battery types","Chemistry of Battery Types","true"
"alias_display","http://data.europa.eu/esco/skill/84cc8c9d-db57-42ec-8948-9b632bf06124","chemistry of types of batteries","Chemistry of Types of Batteries","true"
"alias_display","http://data.europa.eu/esco/skill/84dfe7a9-2765-44c6-a5dd-d03c4e1a65c0","carry out a biopsy","Carry out a Biopsy","true"
"alias_display","http://data.europa.eu/esco/skill/84dfe7a9-2765-44c6-a5dd-d03c4e1a65c0","carry out biopsies","Carry out Biopsies","true"
"alias_display","http://data.europa.eu/esco/skill/84dfe7a9-2765-44c6-a5dd-d03c4e1a65c0","carry out microscopic examination of surgical tissues","Carry out Microscopic Examination of Surgical Tissues","true"
"alias_display","http://data.europa.eu/esco/skill/84dfe7a9-2765-44c6-a5dd-d03c4e1a65c0","do a biopsy","Do a Biopsy","true"
"alias_display","http://data.europa.eu/esco/skill/84dfe7a9-2765-44c6-a5dd-d03c4e1a65c0","perform biopsy","Perform Biopsy","true"
"alias_display","http://data.europa.eu/esco/skill/84e953cf-6e59-4bae-8e4d-7582baaedd8d","comply with laws related to export in different countries","Comply with Laws Related to Export in Different Countries","true"
"alias_display","http://data.europa.eu/esco/skill/84e953cf-6e59-4bae-8e4d-7582baaedd8d","comply with legislation related to export in different countries","Comply with Legislation Related to Export in Different Countries","true"
"alias_display","http://data.europa.eu/esco/skill/84e953cf-6e59-4bae-8e4d-7582baaedd8d","comply with rules related to export in different countries","Comply with Rules Related to Export in Different Countries","true"
"alias_display","http://data.europa.eu/esco/skill/84e953cf-6e59-4bae-8e4d-7582baaedd8d","comply with statutes related to export in different countries","Comply with Statutes Related to Export in Different Countries","true"
"alias_display","http://data.europa.eu/esco/skill/84e953cf-6e59-4bae-8e4d-7582baaedd8d","comply with the regulations related to export in different countries","Comply with the Regulations Related to Export in Different Countries","true"
"alias_display","http://data.europa.eu/esco/skill/84e953cf-6e59-4bae-8e4d-7582baaedd8d","complying with regulations related to exports in different countries","Complying with Regulations Related to Exports in Different Countries","true"
"alias_display","http://data.europa.eu/esco/skill/84f583f4-f32a-4202-9b92-e25f0c978410","Avaloq","Avaloq","false"
"alias_display","http://data.europa.eu/esco/skill/84f583f4-f32a-4202-9b92-e25f0c978410","Globus","Globus","false"
"alias_display","http://data.europa.eu/esco/skill/84f583f4-f32a-4202-9b92-e25f0c978410","Ibsy","Ibsy","false"
"alias_display","http://data.europa.eu/esco/skill/84f583f4-f32a-4202-9b92-e25f0c978410","Midas","Midas","false"
"alias_display","http://data.europa.eu/esco/skill/84f583f4-f32a-4202-9b92-e25f0c978410","Olympic","Olympic","false"
"alias_display","http://data.europa.eu/esco/skill/84f583f4-f32a-4202-9b92-e25f0c978410","core banking application","Core Banking Application","true"
"alias_display","http://data.europa.eu/esco/skill/84f58e3d-8669-4d83-8c1d-5dd1e73a654f","create database blueprint","Create Database Blueprint","true"
"alias_display","http://data.europa.eu/esco/skill/84f58e3d-8669-4d83-8c1d-5dd1e73a654f","create database models","Create Database Models","true"
"alias_display","http://data.europa.eu/esco/skill/85038d57-1fdd-40de-b908-2c005545a8c3","Autodesk SketchBook Pro","Autodesk SketchBook Pro","false"
"alias_display","http://data.europa.eu/esco/skill/85038d57-1fdd-40de-b908-2c005545a8c3","SketchBook","SketchBook","false"
"alias_display","http://data.europa.eu/esco/skill/852d758c-f222-4edc-99ad-31c9e3bd8079","conduct operational efficiency training activities","Conduct Operational Efficiency Training Activities","true"
"alias_display","http://data.europa.eu/esco/skill/852d758c-f222-4edc-99ad-31c9e3bd8079","deliver operational efficiency training to employees","Deliver Operational Efficiency Training to Employees","true"
"alias_display","http://data.europa.eu/esco/skill/852d758c-f222-4edc-99ad-31c9e3bd8079","deliver operational efficiency training to staff","Deliver Operational Efficiency Training to Staff","true"
"alias_display","http://data.europa.eu/esco/skill/852d758c-f222-4edc-99ad-31c9e3bd8079","increase efficiency of operations through training employees","Increase Efficiency of Operations Through Training Employees","true"
"alias_display","http://data.europa.eu/esco/skill/852d758c-f222-4edc-99ad-31c9e3bd8079","increase operational efficiency through training employees","Increase Operational Efficiency Through Training Employees","true"
"alias_display","http://data.europa.eu/esco/skill/852d758c-f222-4edc-99ad-31c9e3bd8079","provide employees with operational efficiency training","Provide Employees with Operational Efficiency Training","true"
"alias_display","http://data.europa.eu/esco/skill/852d758c-f222-4edc-99ad-31c9e3bd8079","provide operational efficiency training to staff","Provide Operational Efficiency Training to Staff","true"
"alias_display","http://data.europa.eu/esco/skill/852d758c-f222-4edc-99ad-31c9e3bd8079","provide training in operational efficiency to employees","Provide Training in Operational Efficiency to Employees","true"
"alias_display","http://data.europa.eu/esco/skill/852d758c-f222-4edc-99ad-31c9e3bd8079","train employees to increase their operational efficiency","Train Employees to Increase Their Operational Efficiency","true"
"alias_display","http://data.europa.eu/esco/skill/852d758c-f222-4edc-99ad-31c9e3bd8079","train staff to increase their operational efficiency","Train Staff to Increase Their Operational Efficiency","true"
"alias_display","http://data.europa.eu/esco/skill/852e6830-f87c-4f35-b6d3-6aee31dc518c","carry out physical examination in emergency","Carry out Physical Examination in Emergency","true"
"alias_display","http://data.europa.eu/esco/skill/852e6830-f87c-4f35-b6d3-6aee31dc518c","carry out physical examinations in emergency situations","Carry out Physical Examinations in Emergency Situations","true"
"alias_display","http://data.europa.eu/esco/skill/852e6830-f87c-4f35-b6d3-6aee31dc518c","conduct physical examinations in emergencies","Conduct Physical Examinations in Emergencies","true"
"alias_display","http://data.europa.eu/esco/skill/852e6830-f87c-4f35-b6d3-6aee31dc518c","conduct physical examinations in emergency","Conduct Physical Examinations in Emergency","true"
"alias_display","http://data.europa.eu/esco/skill/852e6830-f87c-4f35-b6d3-6aee31dc518c","examine patients in emergency situations","Examine Patients in Emergency Situations","true"
"alias_display","http://data.europa.eu/esco/skill/854de3ad-0bf5-4b8f-a283-1c31b4c7e272","designing of well flow systems","Designing of Well Flow Systems","true"
"alias_display","http://data.europa.eu/esco/skill/854de3ad-0bf5-4b8f-a283-1c31b4c7e272","designing well flow systems","Designing Well Flow Systems","true"
"alias_display","http://data.europa.eu/esco/skill/854de3ad-0bf5-4b8f-a283-1c31b4c7e272","develop well flow systems","Develop Well Flow Systems","true"
"alias_display","http://data.europa.eu/esco/skill/854de3ad-0bf5-4b8f-a283-1c31b4c7e272","developing well flow systems","Developing Well Flow Systems","true"
"alias_display","http://data.europa.eu/esco/skill/854de3ad-0bf5-4b8f-a283-1c31b4c7e272","development of well flow systems","Development of Well Flow Systems","true"
"alias_display","http://data.europa.eu/esco/skill/854de3ad-0bf5-4b8f-a283-1c31b4c7e272","well flow system development","Well Flow System Development","true"
"alias_display","http://data.europa.eu/esco/skill/854de3ad-0bf5-4b8f-a283-1c31b4c7e272","well flow systems design","Well Flow Systems Design","true"
"alias_display","http://data.europa.eu/esco/skill/854de3ad-0bf5-4b8f-a283-1c31b4c7e272","well flow systems designing","Well Flow Systems Designing","true"
"alias_display","http://data.europa.eu/esco/skill/854de3ad-0bf5-4b8f-a283-1c31b4c7e272","well flow systems development","Well Flow Systems Development","true"
"alias_display","http://data.europa.eu/esco/skill/8550a96d-3970-46e1-83e1-371c59473ec4","agri-touristic service delivering","Agri-Touristic Service Delivering","true"
"alias_display","http://data.europa.eu/esco/skill/8550a96d-3970-46e1-83e1-371c59473ec4","agri-touristic service providing","Agri-Touristic Service Providing","true"
"alias_display","http://data.europa.eu/esco/skill/8550a96d-3970-46e1-83e1-371c59473ec4","agri-touristic services delivering","Agri-Touristic Services Delivering","true"
"alias_display","http://data.europa.eu/esco/skill/8550a96d-3970-46e1-83e1-371c59473ec4","agri-touristic services providing","Agri-Touristic Services Providing","true"
"alias_display","http://data.europa.eu/esco/skill/8550a96d-3970-46e1-83e1-371c59473ec4","deliver agri-touristic services","Deliver Agri-Touristic Services","true"
"alias_display","http://data.europa.eu/esco/skill/8550a96d-3970-46e1-83e1-371c59473ec4","delivering agri-touristic services","Delivering Agri-Touristic Services","true"
"alias_display","http://data.europa.eu/esco/skill/8550a96d-3970-46e1-83e1-371c59473ec4","providing agri-touristic services","Providing Agri-Touristic Services","true"
"alias_display","http://data.europa.eu/esco/skill/8557f2f8-7ff3-47d8-bdb4-b9608dee906e","check condition of medical laboratory equipment","Check Condition of Medical Laboratory Equipment","true"
"alias_display","http://data.europa.eu/esco/skill/8557f2f8-7ff3-47d8-bdb4-b9608dee906e","check medical laboratory equipment","Check Medical Laboratory Equipment","true"
"alias_display","http://data.europa.eu/esco/skill/8557f2f8-7ff3-47d8-bdb4-b9608dee906e","keep medical laboratory equipment in appropriate condition","Keep Medical Laboratory Equipment in Appropriate Condition","true"
"alias_display","http://data.europa.eu/esco/skill/8557f2f8-7ff3-47d8-bdb4-b9608dee906e","maintain equipment of medical laboratories","Maintain Equipment of Medical Laboratories","true"
"alias_display","http://data.europa.eu/esco/skill/8557f2f8-7ff3-47d8-bdb4-b9608dee906e","maintain equipment of medical laboratory","Maintain Equipment of Medical Laboratory","true"
"alias_display","http://data.europa.eu/esco/skill/8557f2f8-7ff3-47d8-bdb4-b9608dee906e","maintain medical laboratories equipment","Maintain Medical Laboratories Equipment","true"
"alias_display","http://data.europa.eu/esco/skill/8570573a-937b-406a-b4b2-1def0387d0d1","concentrated solar power system maintaining","Concentrated Solar Power System Maintaining","true"
"alias_display","http://data.europa.eu/esco/skill/8570573a-937b-406a-b4b2-1def0387d0d1","concentrated solar power system repairing","Concentrated Solar Power System Repairing","true"
"alias_display","http://data.europa.eu/esco/skill/8570573a-937b-406a-b4b2-1def0387d0d1","concentrated solar power systems maintaining","Concentrated Solar Power Systems Maintaining","true"
"alias_display","http://data.europa.eu/esco/skill/8570573a-937b-406a-b4b2-1def0387d0d1","concentrated solar power systems repairing","Concentrated Solar Power Systems Repairing","true"
"alias_display","http://data.europa.eu/esco/skill/8570573a-937b-406a-b4b2-1def0387d0d1","maintaining concentrated solar power systems","Maintaining Concentrated Solar Power Systems","true"
"alias_display","http://data.europa.eu/esco/skill/8570573a-937b-406a-b4b2-1def0387d0d1","repair concentrated solar power systems","Repair Concentrated Solar Power Systems","true"
"alias_display","http://data.europa.eu/esco/skill/8570573a-937b-406a-b4b2-1def0387d0d1","repairing concentrated solar power systems","Repairing Concentrated Solar Power Systems","true"
"alias_display","http://data.europa.eu/esco/skill/857e8624-4db0-4725-a758-5914bd8cc350","laws of thermodynamics","Laws of Thermodynamics","true"
"alias_display","http://data.europa.eu/esco/skill/857e8624-4db0-4725-a758-5914bd8cc350","thermo-dynamics","Thermo-Dynamics","true"
"alias_display","http://data.europa.eu/esco/skill/85947873-e99a-4b08-a4e3-743942710fea","fisheries projects managing","Fisheries Projects Managing","true"
"alias_display","http://data.europa.eu/esco/skill/85947873-e99a-4b08-a4e3-743942710fea","manage fisheries protection projects","Manage Fisheries Protection Projects","true"
"alias_display","http://data.europa.eu/esco/skill/85947873-e99a-4b08-a4e3-743942710fea","manage marine conservation projects","Manage Marine Conservation Projects","true"
"alias_display","http://data.europa.eu/esco/skill/85947873-e99a-4b08-a4e3-743942710fea","managing fisheries projects","Managing Fisheries Projects","true"
"alias_display","http://data.europa.eu/esco/skill/85947873-e99a-4b08-a4e3-743942710fea","managing marine conservation projects","Managing Marine Conservation Projects","true"
"alias_display","http://data.europa.eu/esco/skill/85947873-e99a-4b08-a4e3-743942710fea","marine conservation projects managing","Marine Conservation Projects Managing","true"
"alias_display","http://data.europa.eu/esco/skill/85947873-e99a-4b08-a4e3-743942710fea","marine conservation projects running","Marine Conservation Projects Running","true"
"alias_display","http://data.europa.eu/esco/skill/85947873-e99a-4b08-a4e3-743942710fea","run marine conservation projects","Run Marine Conservation Projects","true"
"alias_display","http://data.europa.eu/esco/skill/85947873-e99a-4b08-a4e3-743942710fea","running marine conservation projects","Running Marine Conservation Projects","true"
"alias_display","http://data.europa.eu/esco/skill/85aa1871-db96-42f7-801f-c39f924de2d7","arrange shifts of employees","Arrange Shifts of Employees","true"
"alias_display","http://data.europa.eu/esco/skill/85aa1871-db96-42f7-801f-c39f924de2d7","compile rosters","Compile Rosters","true"
"alias_display","http://data.europa.eu/esco/skill/85aa1871-db96-42f7-801f-c39f924de2d7","compile rotas","Compile Rotas","true"
"alias_display","http://data.europa.eu/esco/skill/85aa1871-db96-42f7-801f-c39f924de2d7","devise shift patterns","Devise Shift Patterns","true"
"alias_display","http://data.europa.eu/esco/skill/85aa1871-db96-42f7-801f-c39f924de2d7","implement shifts of employees","Implement Shifts of Employees","true"
"alias_display","http://data.europa.eu/esco/skill/85aa1871-db96-42f7-801f-c39f924de2d7","plan a shift of employees","Plan a Shift of Employees","true"
"alias_display","http://data.europa.eu/esco/skill/85aa1871-db96-42f7-801f-c39f924de2d7","plan shifts of employee","Plan Shifts of Employee","true"
"alias_display","http://data.europa.eu/esco/skill/85aa1871-db96-42f7-801f-c39f924de2d7","plan the shifts of employees","Plan the Shifts of Employees","true"
"alias_display","http://data.europa.eu/esco/skill/85aa1871-db96-42f7-801f-c39f924de2d7","schedule shifts","Schedule Shifts","true"
"alias_display","http://data.europa.eu/esco/skill/85aa1871-db96-42f7-801f-c39f924de2d7","set up shifts of employees","Set up Shifts of Employees","true"
"alias_display","http://data.europa.eu/esco/skill/85aa1871-db96-42f7-801f-c39f924de2d7","timetable shifts of employees","Timetable Shifts of Employees","true"
