feature,idf
amp,6.0238805208462765
ampi,6.0238805208462765
ampin,6.0238805208462765
ams,2.715773562250133
ams ,3.9036169846461855
"ams,",2.9793580831228534
"ams, ",2.9793580831228534
an ,3.9444389791664403
an/,6.0238805208462765
an/p,6.0238805208462765
an/po,6.0238805208462765
ana,1.9295359586241756
anag,2.173732919136218
anage,3.1151596242819153
anagi,2.3951049908020456
anal,2.9481055396187488
analy,2.9481055396187488
anc,1.7379977467252972
ance,2.034896474282002
ance ,2.537525330843814
ances,2.9029851043382795
anci,2.5273729593797962
ancia,2.5273729593797962
and,1.1640681164846043
and ,1.1640681164846043
"and,",6.0238805208462765
"and, ",6.0238805208462765
andl,5.513054897080286
andli,5.736198448394496
ang,4.724597536716015
angu,4.724597536716015
angua,4.724597536716015
ani,3.538973871058276
anic,5.513054897080286
anica,5.513054897080286
anim,4.724597536716015
anima,4.724597536716015
anin,4.724597536716015
aning,4.724597536716015
anis,3.9869985935852363
anisi,4.03145035615607
ann,2.600704232465346
anni,2.611633302997536
annin,2.611633302997536
ans,2.5273729593797962
"ans,",3.9869985935852363
"ans, ",3.9869985935852363
ansa,3.152200895962264
ansac,3.152200895962264
ansf,4.28927946545817
ansfo,4.28927946545817
ansl,5.513054897080286
ansla,5.513054897080286
ansp,5.330733340286331
anspo,5.330733340286331
ant,2.1808503869050817
ant ,2.1808503869050817
anu,6.0238805208462765
anuf,6.0238805208462765
anufa,6.0238805208462765
any,4.232121051618222
anyi,4.232121051618222
anyin,4.232121051618222
aph,3.826655943510057
aphe,5.513054897080286
apher,5.513054897080286
aphi,3.9869985935852363
aphic,3.9869985935852363
app,4.483435479899128
appl,4.483435479899128
appli,4.483435479899128
ar ,6.0238805208462765
arc,3.538973871058276
arch,3.538973871058276
arch ,4.557543452052849
"arch,",3.755196979527912
ard,5.04305126783455
ard ,5.736198448394496
ardo,5.736198448394496
ardou,5.736198448394496
are,3.596132284898225
are ,3.9036169846461855
"are,",5.736198448394496
"are, ",5.736198448394496
area,5.736198448394496
area ,5.736198448394496
areh,5.736198448394496
areho,5.736198448394496
ari,2.8050046959780754
arin,2.8184277163102163
aring,2.8184277163102163
ark,2.963609726154714
arke,3.028148247292285
arket,3.028148247292285
arki,5.513054897080286
arkin,5.513054897080286
arm,5.513054897080286
arma,6.0238805208462765
armac,6.0238805208462765
arme,6.0238805208462765
armen,6.0238805208462765
arn,6.0238805208462765
arni,6.0238805208462765
arnin,6.0238805208462765
art,3.133508762950112
art ,6.0238805208462765
arte,5.736198448394496
arten,5.736198448394496
arti,3.2723452078043276
artis,3.2723452078043276
arts,5.736198448394496
arts ,5.736198448394496
ary,2.0920548881219507
ary ,2.0920548881219507
ase,5.513054897080286
ase ,5.513054897080286
ash,4.9252682321781664
ashi,4.9252682321781664
ashie,5.176582660459073
asi,5.513054897080286
asin,5.513054897080286
asing,5.513054897080286
ask,2.600704232465346
aski,5.330733340286331
askin,5.330733340286331
asks,2.6565846908598023
asks ,5.513054897080286
"asks,",2.703652201717788
ass,2.1666657519131256
asse,6.0238805208462765
assi,2.1808503869050817
assis,2.1808503869050817
ast,2.36031887471663
aste,2.368902618408021
aster,2.368902618408021
at ,5.513054897080286
ata,2.622683139184121
ata ,3.5115748968701617
"ata,",3.028148247292285
"ata, ",3.028148247292285
atab,5.736198448394496
ataba,5.736198448394496
ate,3.6885056050292397
ate ,5.736198448394496
ater,3.8643962714929043
ateri,3.9036169846461855
ath,2.859812932473071
athe,2.859812932473071
ather,2.859812932473071
atin,1.913006656672965
ating,1.913006656672965
ativ,2.431144927285242
ative,2.4685324593568625
ativi,5.330733340286331
atm,5.736198448394496
atme,5.736198448394496
atmen,5.736198448394496
ato,3.293851413025291
ator,3.293851413025291
ator ,3.338303175596125
atory,5.330733340286331
att,4.414442608412176
atte,4.483435479899128
atten,5.736198448394496
atter,4.724597536716015
aud,4.349904087274605
audi,4.349904087274605
audio,4.557543452052849
audit,5.736198448394496
aur,4.637586159726386
aura,4.637586159726386
auran,4.637586159726386
ays,3.4589311633847397
ays ,3.4589311633847397
aza,5.736198448394496
azar,5.736198448394496
azard,5.736198448394496
bab,5.736198448394496
baby,5.736198448394496
babys,5.736198448394496
bac,1.7243301079966333
bach,1.733421079697885
bache,1.733421079697885
back,5.330733340286331
back ,5.736198448394496
"back,",6.0238805208462765
bak,5.513054897080286
bake,5.513054897080286
baker,5.513054897080286
bal,5.513054897080286
ball,5.513054897080286
ball ,5.513054897080286
bar,5.513054897080286
bart,5.736198448394496
barte,5.736198448394496
bas,5.736198448394496
base,5.736198448394496
base ,5.736198448394496
ber,5.513054897080286
ber ,5.736198448394496
bil,5.736198448394496
bili,6.0238805208462765
bilit,6.0238805208462765
bio,6.0238805208462765
biol,6.0238805208462765
biolo,6.0238805208462765
bje,3.596132284898225
bjec,3.596132284898225
bject,3.596132284898225
ble,4.637586159726386
blem,4.724597536716015
blems,4.724597536716015
bli,4.349904087274605
blic,4.724597536716015
blic ,4.724597536716015
blis,5.330733340286331
blish,5.330733340286331
boa,6.0238805208462765
boar,6.0238805208462765
board,6.0238805208462765
boo,5.736198448394496
book,5.736198448394496
bookk,6.0238805208462765
bor,2.91780019012342
bora,2.91780019012342
borat,2.91780019012342
box,6.0238805208462765
boxi,6.0238805208462765
boxin,6.0238805208462765
bri,5.736198448394496
bric,5.736198448394496
brica,5.736198448394496
bud,3.408920742810078
budg,3.408920742810078
budge,3.408920742810078
bui,4.557543452052849
buil,4.557543452052849
build,4.557543452052849
bus,2.9328380674879604
busi,2.9481055396187488
busin,2.9481055396187488
but,5.736198448394496
buti,6.0238805208462765
butio,6.0238805208462765
bys,5.736198448394496
bysi,5.736198448394496
bysit,5.736198448394496
"c, ",5.513054897080286
cad,3.0449553656086668
cade,3.0449553656086668
cadem,3.0449553656086668
cal,2.072636802264849
cal ,2.1952391243571814
"cal,",4.9252682321781664
"cal, ",4.9252682321781664
calc,4.819907716520341
calcu,4.819907716520341
call,4.9252682321781664
call ,4.9252682321781664
cam,6.0238805208462765
camp,6.0238805208462765
campi,6.0238805208462765
car,3.5671447480249725
care,4.077970371790963
care ,4.126760535960395
cari,4.178053830347945
carin,4.178053830347945
cas,5.04305126783455
cash,5.176582660459073
cashi,5.176582660459073
catin,3.5115748968701617
cce,5.736198448394496
ccep,6.0238805208462765
ccept,6.0238805208462765
cco,3.625985248047906
ccom,4.232121051618222
ccomp,4.232121051618222
ccou,4.349904087274605
ccoun,4.349904087274605
ce ,2.36031887471663
"ce,",4.724597536716015
"ce, ",4.724597536716015
ced,2.995358424469295
cedu,2.995358424469295
cedur,2.995358424469295
cen,4.724597536716015
cent,4.724597536716015
centr,4.724597536716015
cep,5.176582660459073
cept,5.176582660459073
cepti,5.330733340286331
cer,4.724597536716015
cer ,4.724597536716015
ces,1.7243301079966333
ces ,2.859812932473071
"ces,",2.1185465035689273
"ces, ",2.1185465035689273
cess,3.2512917986064953
cesse,5.330733340286331
cessi,3.538973871058276
cesso,5.04305126783455
ch ,4.03145035615607
"ch,",3.755196979527912
"ch, ",3.755196979527912
cha,3.826655943510057
chai,4.349904087274605
chain,4.349904087274605
chan,5.176582660459073
chani,5.513054897080286
chas,5.736198448394496
chasi,5.736198448394496
chb,6.0238805208462765
chbo,6.0238805208462765
chboa,6.0238805208462765
che,1.6171612735820233
ched,4.03145035615607
chedu,4.03145035615607
chel,1.733421079697885
chelo,1.733421079697885
chen,6.0238805208462765
chen ,6.0238805208462765
cher,3.625985248047906
cher ,3.625985248047906
chi,2.873997567465027
chil,4.178053830347945
child,4.178053830347945
chin,3.0449553656086668
chine,5.176582660459073
ching,3.133508762950112
chn,3.5671447480249725
chni,3.596132284898225
chnic,3.596132284898225
cho,2.4590537154023187
choo,2.4685324593568625
chool,2.4685324593568625
cia,2.2704625455947687
cial,2.3350010667323398
cial ,2.579198027244382
"cial,",3.9444389791664403
ciali,4.637586159726386
cian,4.9252682321781664
cian ,4.9252682321781664
cie,4.819907716520341
cien,5.513054897080286
cienc,6.0238805208462765
cient,6.0238805208462765
cies,5.330733340286331
cies ,5.330733340286331
cin,4.724597536716015
cing,4.724597536716015
cing ,4.724597536716015
cip,5.736198448394496
cipe,5.736198448394496
cipes,5.736198448394496
cis,5.176582660459073
cisi,5.176582660459073
cisio,5.176582660459073
ck ,5.04305126783455
"ck,",6.0238805208462765
"ck, ",6.0238805208462765
cka,4.724597536716015
ckag,4.724597536716015
ckagi,4.724597536716015
cke,6.0238805208462765
cker,6.0238805208462765
cker ,6.0238805208462765
cle,2.4685324593568625
clea,4.724597536716015
clean,4.724597536716015
cler,2.600704232465346
cleri,2.6565846908598023
clerk,4.557543452052849
cles,5.513054897080286
cles ,5.736198448394496
"cles,",6.0238805208462765
cli,3.755196979527912
clie,3.755196979527912
clien,3.755196979527912
clo,6.0238805208462765
clot,6.0238805208462765
cloth,6.0238805208462765
coa,3.596132284898225
coac,3.596132284898225
coach,3.596132284898225
col,2.67984155302407
coll,2.691676010671072
colla,2.91780019012342
colle,4.232121051618222
com,2.3103084541419685
comi,4.232121051618222
comin,4.232121051618222
comm,3.3848231912310176
comme,5.513054897080286
commu,3.5115748968701617
comp,2.58989331636113
compa,4.178053830347945
compl,3.133508762950112
compo,4.557543452052849
compu,4.28927946545817
con,1.9692012150166072
cond,2.2321436812926323
conda,2.5273729593797962
condi,4.9252682321781664
condu,3.5671447480249725
cono,4.483435479899128
conom,4.483435479899128
cons,4.232121051618222
consu,4.28927946545817
cont,3.6885056050292397
conta,6.0238805208462765
conte,5.736198448394496
contr,3.8643962714929043
coo,4.414442608412176
coor,4.414442608412176
coord,4.414442608412176
cop,5.736198448394496
copy,5.736198448394496
copyw,6.0238805208462765
cor,2.6681455132608782
cora,3.4589311633847397
corat,3.4589311633847397
cord,3.2723452078043276
cordi,6.0238805208462765
cords,3.293851413025291
cou,3.9869985935852363
coun,3.9869985935852363
couns,5.330733340286331
count,4.232121051618222
cre,2.9029851043382795
crea,3.133508762950112
creat,3.133508762950112
cret,4.637586159726386
creta,4.637586159726386
crew,5.736198448394496
crew ,5.736198448394496
cru,4.724597536716015
crui,4.724597536716015
cruit,4.724597536716015
cs ,5.330733340286331
ct ,3.826655943510057
cti,1.8342257788198508
ctin,2.963609726154714
cting,2.963609726154714
ctio,2.9481055396187488
ction,2.9481055396187488
ctis,4.9252682321781664
ctisi,4.9252682321781664
ctiv,2.4877638212847506
ctive,4.557543452052849
ctivi,2.58989331636113
cto,4.557543452052849
ctor,4.557543452052849
ctor ,4.637586159726386
ctr,4.414442608412176
ctri,5.04305126783455
ctric,5.04305126783455
ctro,4.557543452052849
ctron,4.557543452052849
cts,2.09861228866811
cts ,2.691676010671072
"cts,",2.5686159179138452
"cts, ",2.5686159179138452
ctu,4.819907716520341
ctur,4.819907716520341
cture,4.819907716520341
cul,4.178053830347945
cula,4.819907716520341
culat,4.819907716520341
cult,5.04305126783455
cultu,5.04305126783455
cum,3.6567569067146595
cume,3.6567569067146595
cumen,3.6567569067146595
cur,4.349904087274605
curi,4.557543452052849
curit,4.557543452052849
cus,4.9252682321781664
cust,4.9252682321781664
custo,4.9252682321781664
cut,3.152200895962264
cuti,3.152200895962264
cutin,3.152200895962264
cy ,4.28927946545817
"d, ",6.0238805208462765
dan,5.736198448394496
dant,5.736198448394496
dant ,5.736198448394496
dar,2.5173226235262947
dary,2.5273729593797962
dary ,2.5273729593797962
dat,2.622683139184121
data,2.622683139184121
data ,3.5115748968701617
"data,",3.028148247292285
datab,5.736198448394496
dba,5.513054897080286
dbac,5.513054897080286
dback,5.513054897080286
dec,3.4336133554004498
deco,3.4589311633847397
decor,3.4589311633847397
del,6.0238805208462765
dem,2.995358424469295
demi,3.0449553656086668
demic,3.0449553656086668
demo,5.513054897080286
demon,5.513054897080286
den,3.9444389791664403
den ,5.736198448394496
dent,4.077970371790963
denta,5.736198448394496
denti,4.232121051618222
dep,6.0238805208462765
der,4.414442608412176
der ,4.9252682321781664
dern,5.176582660459073
dern ,5.176582660459073
des,2.91780019012342
desi,2.995358424469295
desig,2.995358424469295
desk,5.513054897080286
desk ,6.0238805208462765
deskt,6.0238805208462765
det,6.0238805208462765
dete,6.0238805208462765
dev,2.2704625455947687
deve,2.2704625455947687
devel,2.2704625455947687
dge,3.408920742810078
dget,3.408920742810078
dgets,3.408920742810078
dia,3.9869985935852363
dia ,4.819907716520341
diag,4.9252682321781664
diagn,4.9252682321781664
diat,5.330733340286331
diati,5.330733340286331
dic,4.414442608412176
dica,4.414442608412176
dical,4.414442608412176
dig,2.42201244372197
digi,2.42201244372197
digit,2.42201244372197
din,2.600704232465346
dina,4.414442608412176
dinat,4.414442608412176
ding,2.7280436548419473
ding ,2.859812932473071
dings,4.724597536716015
dio,4.557543452052849
dio-,4.637586159726386
dio-v,4.637586159726386
dir,4.28927946545817
dire,4.28927946545817
direc,4.28927946545817
dis,3.2306725114037596
disp,3.2723452078043276
displ,3.4589311633847397
dispo,5.736198448394496
dispu,5.330733340286331
dist,6.0238805208462765
distr,6.0238805208462765
dit,4.349904087274605
diti,4.9252682321781664
ditio,4.9252682321781664
dito,5.176582660459073
ditor,5.176582660459073
div,2.995358424469295
divi,2.995358424469295
divid,3.0116189453410747
divis,6.0238805208462765
dle,6.0238805208462765
dli,5.736198448394496
dlin,5.736198448394496
dling,5.736198448394496
dmi,2.600704232465346
dmin,2.600704232465346
dmini,2.600704232465346
doc,3.6567569067146595
docu,3.6567569067146595
docum,3.6567569067146595
dou,5.736198448394496
dous,5.736198448394496
dous ,5.736198448394496
dre,4.178053830347945
dren,4.178053830347945
dren ,5.736198448394496
"dren,",4.349904087274605
dri,3.5671447480249725
drin,3.6567569067146595
drink,3.6567569067146595
driv,5.513054897080286
drive,5.736198448394496
drivi,6.0238805208462765
ds ,3.5671447480249725
"ds,",3.2723452078043276
"ds, ",3.2723452078043276
dte,6.0238805208462765
dtea,6.0238805208462765
dteac,6.0238805208462765
dua,3.0116189453410747
dual,3.0116189453410747
dual ,4.724597536716015
duals,3.133508762950112
duct,1.9985288301111273
duct ,6.0238805208462765
ducti,2.9328380674879604
ducts,2.326702263917645
dul,3.9869985935852363
duli,4.03145035615607
dulin,4.03145035615607
dural,5.330733340286331
dure,3.062049798967967
dures,3.062049798967967
dus,6.0238805208462765
dust,6.0238805208462765
dustr,6.0238805208462765
dve,5.736198448394496
dver,5.736198448394496
dvert,5.736198448394496
dvi,3.2512917986064953
dvic,4.637586159726386
dvice,4.637586159726386
dvis,3.5115748968701617
dvisi,3.538973871058276
dvo,4.724597536716015
dvoc,4.724597536716015
dvoca,4.724597536716015
"e, ",3.1151596242819153
ea ,5.736198448394496
eac,3.2723452078043276
each,3.2723452078043276
eache,3.625985248047906
eachi,3.4336133554004498
ead,4.724597536716015
ead ,5.736198448394496
eade,6.0238805208462765
eader,6.0238805208462765
eadi,5.736198448394496
eadin,5.736198448394496
eadt,6.0238805208462765
eadte,6.0238805208462765
eag,4.232121051618222
eagu,4.232121051618222
eague,4.232121051618222
eal,3.6567569067146595
ealt,3.6885056050292397
ealth,3.6885056050292397
eam,3.9036169846461855
eam ,4.483435479899128
eams,4.557543452052849
eams ,4.9252682321781664
"eams,",5.513054897080286
ean,4.637586159726386
eani,4.724597536716015
eanin,4.724597536716015
earc,3.5671447480249725
earch,3.5671447480249725
earn,6.0238805208462765
earni,6.0238805208462765
eat,3.062049798967967
eath,5.736198448394496
eathe,5.736198448394496
eati,3.133508762950112
eatin,3.2512917986064953
eativ,4.819907716520341
eatm,5.736198448394496
eatme,5.736198448394496
eb ,5.330733340286331
ece,5.736198448394496
ecep,5.736198448394496
ecept,5.736198448394496
ech,3.538973871058276
echa,5.513054897080286
echan,5.513054897080286
echn,3.5671447480249725
echni,3.596132284898225
eci,3.9444389791664403
ecia,4.414442608412176
ecial,4.414442608412176
ecip,5.736198448394496
ecipe,5.736198448394496
ecis,5.176582660459073
ecisi,5.176582660459073
eco,1.935107003673631
ecom,6.0238805208462765
ecomm,6.0238805208462765
econ,2.42201244372197
econd,2.5273729593797962
econo,4.483435479899128
ecor,2.67984155302407
ecora,3.4589311633847397
ecord,3.2723452078043276
ecr,4.077970371790963
ecre,4.637586159726386
ecret,4.637586159726386
ecru,4.724597536716015
ecrui,4.724597536716015
ect,2.6681455132608782
ect ,5.04305126783455
ecti,3.596132284898225
ectin,3.6885056050292397
ectiv,6.0238805208462765
ecto,5.176582660459073
ector,5.176582660459073
ectr,4.414442608412176
ectri,5.04305126783455
ectro,4.557543452052849
ects,3.5115748968701617
ects ,3.9036169846461855
"ects,",4.483435479899128
ectu,5.330733340286331
ectur,5.330733340286331
ecu,2.9481055396187488
ecur,4.557543452052849
ecuri,4.557543452052849
ecut,3.152200895962264
ecuti,3.152200895962264
ed ,4.9252682321781664
edb,5.513054897080286
edba,5.513054897080286
edbac,5.513054897080286
edi,3.625985248047906
edia,4.414442608412176
edia ,4.819907716520341
ediat,5.330733340286331
edic,4.414442608412176
edica,4.414442608412176
edit,5.736198448394496
edito,5.736198448394496
eds,4.077970371790963
eds ,4.819907716520341
"eds,",4.557543452052849
"eds, ",4.557543452052849
edul,4.03145035615607
eduli,4.03145035615607
edur,2.995358424469295
edura,5.330733340286331
edure,3.062049798967967
ee ,5.330733340286331
eed,3.8643962714929043
eedb,5.513054897080286
eedba,5.513054897080286
eeds,4.077970371790963
eeds ,4.819907716520341
"eeds,",4.557543452052849
eem,4.483435479899128
eeme,4.483435479899128
eemen,4.483435479899128
eep,6.0238805208462765
eepe,6.0238805208462765
eeper,6.0238805208462765
eer,4.724597536716015
eer ,5.513054897080286
eeri,5.176582660459073
eerin,5.176582660459073
ega,5.330733340286331
egal,5.330733340286331
egal ,6.0238805208462765
"egal,",5.330733340286331
egi,4.637586159726386
egis,4.724597536716015
egisl,4.724597536716015
ego,4.483435479899128
egot,4.483435479899128
egoti,4.483435479899128
egr,6.0238805208462765
egra,6.0238805208462765
egrat,6.0238805208462765
egu,5.330733340286331
egul,5.330733340286331
egula,5.330733340286331
eha,6.0238805208462765
ehan,6.0238805208462765
ehand,6.0238805208462765
ehi,5.330733340286331
ehic,5.330733340286331
ehicl,5.330733340286331
eho,5.513054897080286
ehou,5.736198448394496
ehous,5.736198448394496
eig,5.736198448394496
eign,5.736198448394496
eign ,5.736198448394496
ela,2.7786873876607023
elat,2.7786873876607023
elati,2.791759469228055
elc,4.232121051618222
elco,4.232121051618222
elcom,4.232121051618222
ele,4.232121051618222
elec,4.349904087274605
eleco,6.0238805208462765
elect,4.414442608412176
elep,6.0238805208462765
eleph,6.0238805208462765
eles,6.0238805208462765
eless,6.0238805208462765
eli,6.0238805208462765
ell,3.3158303197440664
elle,5.176582660459073
eller,5.176582660459073
elli,3.4336133554004498
ellin,3.4336133554004498
elo,1.4735185713531802
elop,2.2704625455947687
elope,4.819907716520341
elopi,2.326702263917645
elopm,5.513054897080286
elor,1.733421079697885
elor ,1.733421079697885
elp,6.0238805208462765
elp ,6.0238805208462765
em ,6.0238805208462765
emb,5.513054897080286
embe,5.513054897080286
ember,5.513054897080286
eme,3.8643962714929043
emen,3.9444389791664403
ement,3.9444389791664403
emer,6.0238805208462765
emerg,6.0238805208462765
emi,3.028148247292285
emic,3.028148247292285
emic ,3.0449553656086668
emo,5.513054897080286
emon,5.513054897080286
emons,5.513054897080286
emp,5.330733340286331
empl,5.330733340286331
emplo,5.330733340286331
ems,3.790288299339182
ems ,4.349904087274605
"ems,",3.9869985935852363
"ems, ",3.9869985935852363
en ,4.9252682321781664
"en,",4.349904087274605
"en, ",4.349904087274605
enc,5.513054897080286
ence,6.0238805208462765
ence ,6.0238805208462765
ency,6.0238805208462765
ency ,6.0238805208462765
end,5.04305126783455
enda,5.736198448394496
endan,5.736198448394496
ende,5.736198448394496
ender,5.736198448394496
ene,2.2704625455947687
ener,2.278305723055795
enera,2.294179072212085
energ,6.0238805208462765
eneu,6.0238805208462765
eneur,6.0238805208462765
enf,4.819907716520341
enfo,4.819907716520341
enfor,4.819907716520341
eng,5.176582660459073
enga,6.0238805208462765
engag,6.0238805208462765
engi,5.736198448394496
engin,5.736198448394496
eni,5.330733340286331
enin,5.330733340286331
ening,5.330733340286331
enn,6.0238805208462765
enni,6.0238805208462765
ennis,6.0238805208462765
ens,4.724597536716015
ensu,4.724597536716015
ensur,4.724597536716015
ent,1.6253245842211843
ent ,3.133508762950112
"ent,",4.077970371790963
"ent, ",4.077970371790963
enta,3.790288299339182
ental,4.9252682321781664
entat,4.03145035615607
ente,4.232121051618222
enter,4.232121051618222
enti,3.8643962714929043
entia,5.330733340286331
entif,4.637586159726386
entin,5.176582660459073
entis,6.0238805208462765
entit,6.0238805208462765
ento,3.6567569067146595
entor,3.6567569067146595
entr,4.483435479899128
entre,4.557543452052849
ents,2.239690886928015
ents ,2.611633302997536
"ents,",3.2512917986064953
enu,5.736198448394496
enus,5.736198448394496
enus ,5.736198448394496
env,5.736198448394496
envi,5.736198448394496
envir,5.736198448394496
eop,3.1151596242819153
eopl,3.1151596242819153
eople,3.1151596242819153
epa,2.91780019012342
epai,5.176582660459073
epair,5.176582660459073
epar,3.0116189453410747
epari,3.028148247292285
epe,6.0238805208462765
eper,6.0238805208462765
eper ,6.0238805208462765
eph,6.0238805208462765
epho,6.0238805208462765
ephon,6.0238805208462765
epo,3.790288299339182
epor,3.790288299339182
eport,3.790288299339182
epr,4.414442608412176
epre,4.414442608412176
epren,6.0238805208462765
epres,4.557543452052849
ept,5.176582660459073
epti,5.330733340286331
eptin,6.0238805208462765
eptio,5.736198448394496
equ,3.755196979527912
equi,3.755196979527912
equip,3.755196979527912
er ,1.4253993230089816
er/,4.483435479899128
er/w,4.483435479899128
er/wa,4.483435479899128
era,1.780158557549575
eral,2.294179072212085
eral ,2.294179072212085
erat,2.294179072212085
erati,2.3184717647811297
erato,5.513054897080286
erc,5.04305126783455
erch,6.0238805208462765
ercha,6.0238805208462765
erci,5.513054897080286
ercia,5.513054897080286
erf,1.8702193814677561
erfa,6.0238805208462765
erfac,6.0238805208462765
erfo,1.8754687373538999
erfor,1.8754687373538999
erg,5.330733340286331
erge,5.736198448394496
ergen,6.0238805208462765
ergy,6.0238805208462765
ergy ,6.0238805208462765
eri,2.066247004166078
eria,3.9036169846461855
erial,3.9036169846461855
eric,2.6565846908598023
erica,2.6565846908598023
erif,6.0238805208462765
erify,6.0238805208462765
erin,2.6681455132608782
ering,2.6681455132608782
erio,4.637586159726386
erior,4.637586159726386
erk,4.557543452052849
erk ,4.557543452052849
erm,5.513054897080286
ermi,5.513054897080286
ermit,5.736198448394496
ern,5.04305126783455
ern ,5.176582660459073
erp,5.513054897080286
erpr,5.513054897080286
erpre,5.513054897080286
ers,3.293851413025291
ers ,4.9252682321781664
"ers,",5.176582660459073
"ers, ",5.176582660459073
ersi,5.513054897080286
ersit,5.513054897080286
erso,3.790288299339182
erson,3.790288299339182
ert,3.152200895962264
erti,3.1906671767900603
ertia,3.293851413025291
ertis,5.176582660459073
erv,2.1596481792544786
ervi,2.1666657519131256
ervic,2.294179072212085
ervin,4.178053830347945
ervis,4.126760535960395
ery,4.557543452052849
ery ,4.724597536716015
"ery,",6.0238805208462765
"ery, ",6.0238805208462765
es ,1.7425954559739263
"es,",1.597039870382602
"es, ",1.597039870382602
ese,3.152200895962264
esea,3.5671447480249725
esear,3.5671447480249725
esen,4.126760535960395
esent,4.126760535960395
esi,2.91780019012342
esid,5.330733340286331
eside,5.330733340286331
esig,2.995358424469295
esign,2.995358424469295
esk,5.513054897080286
esk ,6.0238805208462765
eskt,6.0238805208462765
eskto,6.0238805208462765
eso,3.5115748968701617
esol,4.349904087274605
esolv,4.349904087274605
esou,3.9869985935852363
esour,3.9869985935852363
ess,1.8860508466844368
ess ,2.6565846908598023
esse,5.176582660459073
esses,5.330733340286331
essi,2.42201244372197
essin,3.5115748968701617
essio,2.791759469228055
essn,6.0238805208462765
essne,6.0238805208462765
esso,5.04305126783455
essor,5.04305126783455
est,3.790288299339182
esta,4.483435479899128
estau,4.637586159726386
esti,4.557543452052849
estin,5.330733340286331
estio,5.330733340286331
et ,3.5115748968701617
eta,4.349904087274605
etal,5.736198448394496
etal ,5.736198448394496
etar,4.637586159726386
etary,4.637586159726386
ete,4.232121051618222
eter,4.349904087274605
eter ,4.414442608412176
eti,3.6567569067146595
etin,3.6567569067146595
eting,3.6567569067146595
ets,3.3848231912310176
ets ,3.755196979527912
"ets,",3.9036169846461855
"ets, ",3.9036169846461855
ett,5.513054897080286
etti,5.513054897080286
ettin,5.513054897080286
etw,2.791759469228055
etwo,2.791759469228055
etwor,2.791759469228055
ety,3.9869985935852363
ety ,3.9869985935852363
eur,6.0238805208462765
eur ,6.0238805208462765
eva,3.0116189453410747
eval,3.0116189453410747
evalu,3.0116189453410747
eve,1.9295359586241756
evel,2.2704625455947687
evelo,2.2704625455947687
even,2.91780019012342
event,2.91780019012342
ew ,5.330733340286331
ewa,6.0238805208462765
ewi,6.0238805208462765
ewin,6.0238805208462765
ewing,6.0238805208462765
exe,3.152200895962264
exec,3.152200895962264
execu,3.152200895962264
exp,5.513054897080286
expe,5.736198448394496
exper,5.736198448394496
ext,4.557543452052849
exte,4.724597536716015
exter,4.724597536716015
exti,5.736198448394496
extil,5.736198448394496
fab,5.736198448394496
fabr,5.736198448394496
fabri,5.736198448394496
fac,5.330733340286331
face,6.0238805208462765
face ,6.0238805208462765
fact,5.736198448394496
factu,6.0238805208462765
fam,5.513054897080286
fami,5.513054897080286
famil,5.513054897080286
fe ,5.513054897080286
fee,5.513054897080286
feed,5.513054897080286
feedb,5.513054897080286
fes,2.791759469228055
fess,2.791759469228055
fessi,2.791759469228055
fet,3.9869985935852363
fety,3.9869985935852363
fety ,3.9869985935852363
ffi,3.9869985935852363
ffic,3.9869985935852363
ffice,3.9869985935852363
fic,2.888386304917127
fica,3.2306725114037596
ficat,3.2306725114037596
fice,3.9869985935852363
fice ,4.557543452052849
ficer,4.724597536716015
fin,2.4685324593568625
fina,2.4781019103730135
finan,2.4781019103730135
fol,5.736198448394496
foll,5.736198448394496
follo,5.736198448394496
foo,3.4336133554004498
food,3.538973871058276
food ,3.538973871058276
foot,5.513054897080286
footb,5.513054897080286
for,1.5203739886346852
for ,2.600704232465346
forc,4.819907716520341
forci,4.819907716520341
fore,5.513054897080286
forei,5.736198448394496
form,1.7288652631620245
forma,2.217218031075957
formi,2.368902618408021
fro,5.04305126783455
from,5.176582660459073
from ,5.176582660459073
fti,6.0238805208462765
ftin,6.0238805208462765
fting,6.0238805208462765
ftw,5.176582660459073
ftwa,5.176582660459073
ftwar,5.176582660459073
fur,6.0238805208462765
fur ,6.0238805208462765
fy ,6.0238805208462765
fyi,4.9252682321781664
fyin,4.9252682321781664
fying,4.9252682321781664
"g, ",2.072636802264849
gag,6.0238805208462765
gagi,6.0238805208462765
gagin,6.0238805208462765
gal,5.176582660459073
gal ,6.0238805208462765
"gal,",5.330733340286331
"gal, ",5.330733340286331
gan,3.9869985935852363
gani,3.9869985935852363
ganis,3.9869985935852363
gar,6.0238805208462765
garm,6.0238805208462765
garme,6.0238805208462765
gat,2.888386304917127
gath,2.9029851043382795
gathe,2.9029851043382795
ge ,5.736198448394496
geh,6.0238805208462765
geha,6.0238805208462765
gehan,6.0238805208462765
gem,5.04305126783455
geme,5.04305126783455
gemen,5.04305126783455
gen,2.2549583590588034
genc,6.0238805208462765
gency,6.0238805208462765
gene,2.294179072212085
gener,2.294179072212085
gent,4.724597536716015
gent ,4.724597536716015
ger,3.1906671767900603
ger ,3.1906671767900603
ges,3.3612926938208236
ges ,3.5671447480249725
"ges,",4.9252682321781664
"ges, ",4.9252682321781664
get,3.408920742810078
gets,3.408920742810078
gets ,3.790288299339182
