"role_id","masco_code","role_title","candidate_rank","candidate_esco_code","candidate_esco_title","candidate_esco_uri","retrieval_score","title_cosine","profile_cosine","same_four_digit_group","selected_primary","status","score_is_probability"
"M351302","351302","Network Security Technician (ICT)","6","2522.1.1","ICT network administrator","http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95","0.711343","0.784819","0.648848","False","False","alternative_not_used","False"
"M351302","351302","Network Security Technician (ICT)","7","7422.5","security alarm technician","http://data.europa.eu/esco/occupation/c0c1364d-f784-4e76-8d3f-1e998dc6545d","0.666766","0.675662","0.648999","False","False","alternative_not_used","False"
"M351302","351302","Network Security Technician (ICT)","8","2529.1","chief ICT security officer","http://data.europa.eu/esco/occupation/276ba420-ef09-4a0e-b215-2c2e2f80ad28","0.649933","0.699345","0.633713","False","False","alternative_not_used","False"
"M351401","351401","Web Technician","1","3514.1","webmaster","http://data.europa.eu/esco/occupation/dc8ef7da-d2c0-4474-96a0-6d0385eeec1e","0.94","0.627814","0.55422","True","True","selected","False"
"M351401","351401","Web Technician","2","3512.4","ICT technician","http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c","0.713878","0.739188","0.634461","False","False","alternative_not_used","False"
"M351401","351401","Web Technician","3","7422.7","telecommunications technician","http://data.europa.eu/esco/occupation/056bef79-c125-47ab-b6b9-8eed05c9458c","0.693232","0.712148","0.641879","False","False","alternative_not_used","False"
"M351401","351401","Web Technician","4","3521.1.11","video technician","http://data.europa.eu/esco/occupation/a59feab2-9bc9-4b25-97cf-995998164502","0.679545","0.677926","0.623885","False","False","alternative_not_used","False"
"M351401","351401","Web Technician","5","3513.2","ICT network technician","http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617","0.657627","0.674187","0.594381","False","False","alternative_not_used","False"
"M351401","351401","Web Technician","6","3114.1.10","sensor engineering technician","http://data.europa.eu/esco/occupation/631e504f-0db4-4e03-bf90-3f00d550170f","0.644094","0.656375","0.570792","False","False","alternative_not_used","False"
"M351401","351401","Web Technician","7","3111.11","physics technician","http://data.europa.eu/esco/occupation/a9bcc9e0-5be7-47a0-818b-acad10fe90d9","0.643552","0.673214","0.582343","False","False","alternative_not_used","False"
"M351401","351401","Web Technician","8","3114.1.2","computer hardware engineering technician","http://data.europa.eu/esco/occupation/38a7f453-a7f0-45d2-a74d-5b92506e4a21","0.642706","0.690184","0.540802","False","False","alternative_not_used","False"
"M351402","351402","Creative Assistance","1","2431.7","creative director","http://data.europa.eu/esco/occupation/d2db926b-8b14-4686-9c98-fb0dc3a38cbb","0.556759","0.492641","0.593088","False","False","alternative_not_used","False"
"M351402","351402","Creative Assistance","2","2654.1.5","production designer","http://data.europa.eu/esco/occupation/4d4b243f-6c3b-48c3-a564-2e7f2d592a3c","0.441891","0.381213","0.529803","False","False","alternative_not_used","False"
"M351402","351402","Creative Assistance","3","2166.2","animation layout artist","http://data.europa.eu/esco/occupation/951b9d94-9bf1-4771-877d-3a26b75d9e53","0.437704","0.408137","0.48003","False","False","alternative_not_used","False"
"M351402","351402","Creative Assistance","4","2651.6","drawing artist","http://data.europa.eu/esco/occupation/42ff9e52-1f56-427d-b772-b9328c39b98a","0.43491","0.455708","0.377305","False","False","alternative_not_used","False"
"M351402","351402","Creative Assistance","5","2359.10","instructional designer","http://data.europa.eu/esco/occupation/a9c30651-ccbc-4a80-900c-7880615cdf6e","0.429758","0.426263","0.413965","False","False","alternative_not_used","False"
"M351402","351402","Creative Assistance","6","1349.3","artistic director","http://data.europa.eu/esco/occupation/db4f28ff-c208-4830-ab8b-4b07776db134","0.429237","0.399421","0.469453","False","False","alternative_not_used","False"
"M351402","351402","Creative Assistance","7","3422.1","artistic coach","http://data.europa.eu/esco/occupation/58f3f9fc-c9f6-4e14-bedf-a71ace5f27c5","0.428584","0.42396","0.437052","False","False","alternative_not_used","False"
"M351402","351402","Creative Assistance","8","2166.5","digital artist","http://data.europa.eu/esco/occupation/d5c4ab26-c293-4f4d-ad89-fe776f49a67f","0.422089","0.40737","0.426209","False","False","alternative_not_used","False"
"M352101","352101","Cinematographer","1","2654.1.3","director of photography","http://data.europa.eu/esco/occupation/6ba25e0f-7fb8-4879-a1f9-d4f8945966be","0.92","0.748195","0.763182","False","True","selected","False"
"M352101","352101","Cinematographer","2","3431.1","photographer","http://data.europa.eu/esco/occupation/66542dd6-05a6-4d9e-97ff-3f4858c31ff9","0.625062","0.649926","0.545737","False","False","alternative_not_used","False"
"M352101","352101","Cinematographer","3","1349.3","artistic director","http://data.europa.eu/esco/occupation/db4f28ff-c208-4830-ab8b-4b07776db134","0.607711","0.741502","0.505598","False","False","alternative_not_used","False"
"M352101","352101","Cinematographer","4","2654.1.8","video and motion picture director","http://data.europa.eu/esco/occupation/1a7fb683-6544-4442-b54c-ec72ef468ff0","0.585327","0.586134","0.639111","False","False","alternative_not_used","False"
"M352101","352101","Cinematographer","5","8132.2","photographic developer","http://data.europa.eu/esco/occupation/7180a7be-68cd-4636-8c12-706722ad8862","0.577903","0.611731","0.543483","False","False","alternative_not_used","False"
"M352101","352101","Cinematographer","6","2654.1","art director","http://data.europa.eu/esco/occupation/cb93fd23-1f51-4495-867a-936c1967066b","0.576595","0.695022","0.493811","False","False","alternative_not_used","False"
"M352101","352101","Cinematographer","7","2654.3.2","video and motion picture producer","http://data.europa.eu/esco/occupation/3b6bea7d-36f4-44fb-ac73-d1cc8a198dcb","0.572786","0.604996","0.600821","False","False","alternative_not_used","False"
"M352101","352101","Cinematographer","8","3521.1.2","camera operator","http://data.europa.eu/esco/occupation/6fed206a-ac4d-492b-a81a-5a3a0f2b67bc","0.563662","0.473344","0.573939","True","False","alternative_not_used","False"
"M352102","352102","Motion Picture Assistant","1","3435.2","assistant video and motion picture director","http://data.europa.eu/esco/occupation/71898b81-fc2f-4a97-826d-f45e49a8160a","0.791957","0.852847","0.788741","False","True","selected","False"
"M352102","352102","Motion Picture Assistant","2","2654.1.8","video and motion picture director","http://data.europa.eu/esco/occupation/1a7fb683-6544-4442-b54c-ec72ef468ff0","0.695478","0.693127","0.686869","False","False","alternative_not_used","False"
"M352102","352102","Motion Picture Assistant","3","2654.5","video and motion picture editor","http://data.europa.eu/esco/occupation/ac734172-ae9a-41ab-80a0-a7b33694e027","0.688835","0.684595","0.666297","False","False","alternative_not_used","False"
"M352102","352102","Motion Picture Assistant","4","2654.3.2","video and motion picture producer","http://data.europa.eu/esco/occupation/3b6bea7d-36f4-44fb-ac73-d1cc8a198dcb","0.665559","0.669964","0.670948","False","False","alternative_not_used","False"
"M352102","352102","Motion Picture Assistant","5","8132.1","motion picture film developer","http://data.europa.eu/esco/occupation/b4f08f2e-3c97-4484-9094-446a17dad802","0.639763","0.675479","0.561337","False","False","alternative_not_used","False"
"M352102","352102","Motion Picture Assistant","6","3423.1.2.1","assistant outdoor animator","http://data.europa.eu/esco/occupation/4dceca8d-9faf-487b-b342-c9d7dc209533","0.598171","0.661868","0.541313","False","False","alternative_not_used","False"
"M352102","352102","Motion Picture Assistant","7","3435.1","assistant stage director","http://data.europa.eu/esco/occupation/e1106f6d-81fc-44f8-af94-8b7d2763065c","0.578568","0.542138","0.619434","False","False","alternative_not_used","False"
"M352102","352102","Motion Picture Assistant","8","3332.1","event assistant","http://data.europa.eu/esco/occupation/84931290-ad27-45ad-b611-9556c5facbdb","0.556815","0.566096","0.540433","False","False","alternative_not_used","False"
"M352103","352103","Sound Mixer","1","3521.1.10","sound operator","http://data.europa.eu/esco/occupation/0da2ee5c-b480-498f-97a8-a292a0f4c54c","0.94","0.498992","0.553596","True","True","selected","False"
"M352103","352103","Sound Mixer","2","3521.1.6","recording studio technician","http://data.europa.eu/esco/occupation/aa50ae49-1e40-4ba9-959f-22a11ff172b4","0.94","0.469696","0.608317","True","False","alternative_not_used","False"
"M352103","352103","Sound Mixer","3","3521.1.8","sound editor","http://data.europa.eu/esco/occupation/36095ccd-c62d-4f1f-8af7-1fd10618b044","0.690966","0.657092","0.684058","True","False","alternative_not_used","False"
"M352103","352103","Sound Mixer","4","8131.2","chemical mixer","http://data.europa.eu/esco/occupation/5b3ef95b-7d99-4af9-b2d0-41c6bc33f58c","0.649453","0.739891","0.530734","False","False","alternative_not_used","False"
"M352103","352103","Sound Mixer","5","3521.1.7","sound designer","http://data.europa.eu/esco/occupation/790c8dca-f624-4bdc-ac16-27bc13ead188","0.611816","0.567945","0.585266","True","False","alternative_not_used","False"
"M352103","352103","Sound Mixer","6","3435.3","audio production technician","http://data.europa.eu/esco/occupation/2cbb23b0-0bf1-4871-9e6d-18f005987310","0.61052","0.560839","0.634572","False","False","alternative_not_used","False"
"M352103","352103","Sound Mixer","7","3521.1.9","sound mastering engineer","http://data.europa.eu/esco/occupation/239707a0-4754-4f4b-80b6-6b1ef5657aed","0.598183","0.605218","0.581231","True","False","alternative_not_used","False"
"M352103","352103","Sound Mixer","8","8131.2.3","paint mixer","http://data.europa.eu/esco/occupation/8b273f5e-bdc5-4b73-80bd-3e324a20309b","0.568299","0.621126","0.46366","False","False","alternative_not_used","False"
"M352104","352104","Ships Radio Officer","1","0110.11","navy officer","http://data.europa.eu/esco/occupation/262f21a3-ae78-46f4-a5f9-5a1f502caa90","0.677125","0.770582","0.584964","False","False","alternative_not_used","False"
"M352104","352104","Ships Radio Officer","2","3151.4","ship duty engineer","http://data.europa.eu/esco/occupation/6ce86c90-36cc-43ef-a1e0-885d8151f976","0.631061","0.671741","0.544398","False","False","alternative_not_used","False"
"M352104","352104","Ships Radio Officer","3","3152.1","deck officer","http://data.europa.eu/esco/occupation/e3df1f82-3df9-41e5-8487-635e184653d1","0.629191","0.610432","0.592309","False","True","selected","False"
"M352104","352104","Ships Radio Officer","4","0110.9","fleet commander","http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43","0.607751","0.691505","0.609571","False","False","alternative_not_used","False"
"M352104","352104","Ships Radio Officer","5","3151.3","ship assistant engineer","http://data.europa.eu/esco/occupation/9dbbeb2c-0d51-4c03-8ef6-8dfa7360db22","0.591479","0.649175","0.576212","False","False","alternative_not_used","False"
"M352104","352104","Ships Radio Officer","6","3152.3","maritime pilot","http://data.europa.eu/esco/occupation/1ff5cf0d-e81f-4287-ba00-096816b16777","0.589975","0.688367","0.495364","False","False","alternative_not_used","False"
"M352104","352104","Ships Radio Officer","7","3152.4","ship captain","http://data.europa.eu/esco/occupation/f2a416b8-c7e4-49ee-964d-a49f6af79b84","0.585855","0.702698","0.462225","False","False","alternative_not_used","False"
"M352104","352104","Ships Radio Officer","8","4323.19","vessel operations coordinator","http://data.europa.eu/esco/occupation/0cd0082a-ca15-4dcd-b352-b7600c916d8e","0.574172","0.611549","0.548006","False","False","alternative_not_used","False"
"M352105","352105","Broadcast Technician","1","3521.2","broadcast technician","http://data.europa.eu/esco/occupation/fe4a72af-6206-4d86-90c1-b5fb4b5ba2b2","0.965007","1","0.857165","True","True","selected","False"
"M352105","352105","Broadcast Technician","2","7422.4","radio technician","http://data.europa.eu/esco/occupation/35efc04c-429a-407e-a00a-f07fd03c2743","0.729248","0.766912","0.654645","False","False","alternative_not_used","False"
"M352105","352105","Broadcast Technician","3","3521.1.11","video technician","http://data.europa.eu/esco/occupation/a59feab2-9bc9-4b25-97cf-995998164502","0.688232","0.654526","0.676795","True","False","alternative_not_used","False"
"M352105","352105","Broadcast Technician","4","7422.7","telecommunications technician","http://data.europa.eu/esco/occupation/056bef79-c125-47ab-b6b9-8eed05c9458c","0.68788","0.726067","0.635926","False","False","alternative_not_used","False"
"M352105","352105","Broadcast Technician","5","3435.25","theatre technician","http://data.europa.eu/esco/occupation/f09b6100-28a6-4be5-9726-ecf5b24f74f6","0.662426","0.667952","0.628904","False","False","alternative_not_used","False"
"M352105","352105","Broadcast Technician","6","3435.3","audio production technician","http://data.europa.eu/esco/occupation/2cbb23b0-0bf1-4871-9e6d-18f005987310","0.65741","0.620978","0.691204","False","False","alternative_not_used","False"
"M352105","352105","Broadcast Technician","7","3522.1","telecommunications engineering technician","http://data.europa.eu/esco/occupation/d84bf1d7-ef99-40c4-a407-3791d6531b44","0.646148","0.705869","0.626979","False","False","alternative_not_used","False"
"M352105","352105","Broadcast Technician","8","3115.1.16","production engineering technician","http://data.europa.eu/esco/occupation/11833a96-fc27-4b03-a53d-892ac891a2bb","0.631161","0.670798","0.584164","False","False","alternative_not_used","False"
"M352106","352106","Land-Base Radio Equipment Technician","1","7422.4","radio technician","http://data.europa.eu/esco/occupation/35efc04c-429a-407e-a00a-f07fd03c2743","0.707362","0.768401","0.659583","False","True","selected","False"
"M352106","352106","Land-Base Radio Equipment Technician","2","3521.2","broadcast technician","http://data.europa.eu/esco/occupation/fe4a72af-6206-4d86-90c1-b5fb4b5ba2b2","0.620477","0.626209","0.559322","True","False","alternative_not_used","False"
"M352106","352106","Land-Base Radio Equipment Technician","3","7233.1","construction equipment technician","http://data.europa.eu/esco/occupation/b0480558-269d-4903-9bc7-f390cd6a6964","0.609734","0.653203","0.485969","False","False","alternative_not_used","False"
"M352106","352106","Land-Base Radio Equipment Technician","4","3111.12","radiation protection technician","http://data.europa.eu/esco/occupation/184e59d7-5646-4fe4-9059-46867ff09574","0.605161","0.616983","0.590484","False","False","alternative_not_used","False"
"M352106","352106","Land-Base Radio Equipment Technician","5","7233.8","land-based machinery technician","http://data.europa.eu/esco/occupation/00c8d1cf-24f2-47d1-9f10-765e1c102811","0.602646","0.647973","0.51472","False","False","alternative_not_used","False"
"M352106","352106","Land-Base Radio Equipment Technician","6","7422.7","telecommunications technician","http://data.europa.eu/esco/occupation/056bef79-c125-47ab-b6b9-8eed05c9458c","0.59052","0.594015","0.552893","False","False","alternative_not_used","False"
"M352106","352106","Land-Base Radio Equipment Technician","7","7422.3","mobile devices technician","http://data.europa.eu/esco/occupation/b37d15b3-402e-4792-8292-f18c0de7aca6","0.586732","0.601793","0.503749","False","False","alternative_not_used","False"
"M352106","352106","Land-Base Radio Equipment Technician","8","3111.10","nuclear technician","http://data.europa.eu/esco/occupation/774ad663-2124-4ac2-a287-5fb2e478906e","0.585623","0.579373","0.517801","False","False","alternative_not_used","False"
"M352107","352107","Flight Radio Equipment Technician","1","7421.2","avionics technician","http://data.europa.eu/esco/occupation/d9ab0f3d-078d-42a7-a502-3e739e0aeff6","0.699692","0.634846","0.820088","False","True","selected","False"
"M352107","352107","Flight Radio Equipment Technician","2","7422.4","radio technician","http://data.europa.eu/esco/occupation/35efc04c-429a-407e-a00a-f07fd03c2743","0.698983","0.773149","0.612714","False","False","alternative_not_used","False"
"M352107","352107","Flight Radio Equipment Technician","3","3521.2","broadcast technician","http://data.europa.eu/esco/occupation/fe4a72af-6206-4d86-90c1-b5fb4b5ba2b2","0.671339","0.689057","0.600072","True","False","alternative_not_used","False"
"M352107","352107","Flight Radio Equipment Technician","4","3155.1","air traffic safety technician","http://data.europa.eu/esco/occupation/0022f466-426c-41a4-ac96-a235c945cf97","0.666691","0.6871","0.660587","False","False","alternative_not_used","False"
"M352107","352107","Flight Radio Equipment Technician","5","7232.5","aircraft maintenance technician","http://data.europa.eu/esco/occupation/91373a70-79b6-47a2-aa50-07dfe20dd258","0.66226","0.670792","0.679432","False","False","alternative_not_used","False"
"M352107","352107","Flight Radio Equipment Technician","6","3115.1.1","aerospace engineering technician","http://data.europa.eu/esco/occupation/05a55bb3-68d6-4ff0-83fd-46a68a45a598","0.649788","0.682449","0.644246","False","False","alternative_not_used","False"
"M352107","352107","Flight Radio Equipment Technician","7","7534.1","aircraft interior technician","http://data.europa.eu/esco/occupation/c932109b-3e4f-43aa-b346-1ea421da0adb","0.648384","0.668928","0.634242","False","False","alternative_not_used","False"
"M352107","352107","Flight Radio Equipment Technician","8","3119.1","airport maintenance technician","http://data.europa.eu/esco/occupation/822bbc2d-bc6a-4fb5-afb8-89170120c6d8","0.638778","0.664419","0.631013","False","False","alternative_not_used","False"
"M352108","352108","Videographer","1","3521.1.2","camera operator","http://data.europa.eu/esco/occupation/6fed206a-ac4d-492b-a81a-5a3a0f2b67bc","0.94","0.536749","0.646847","True","True","selected","False"
"M352108","352108","Videographer","2","2654.3.2","video and motion picture producer","http://data.europa.eu/esco/occupation/3b6bea7d-36f4-44fb-ac73-d1cc8a198dcb","0.706716","0.726389","0.717753","False","False","alternative_not_used","False"
"M352108","352108","Videographer","3","3521.1.11","video technician","http://data.europa.eu/esco/occupation/a59feab2-9bc9-4b25-97cf-995998164502","0.698972","0.733954","0.650873","True","False","alternative_not_used","False"
"M352108","352108","Videographer","4","2654.1.8","video and motion picture director","http://data.europa.eu/esco/occupation/1a7fb683-6544-4442-b54c-ec72ef468ff0","0.666007","0.662501","0.692711","False","False","alternative_not_used","False"
"M352108","352108","Videographer","5","2651.11","video artist","http://data.europa.eu/esco/occupation/7beefadd-ea05-4f59-bc4b-01075f27b937","0.652135","0.661149","0.63303","False","False","alternative_not_used","False"
"M352108","352108","Videographer","6","2166.12","performance video designer","http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56","0.646529","0.637617","0.642468","False","False","alternative_not_used","False"
"M352108","352108","Videographer","7","2654.5","video and motion picture editor","http://data.europa.eu/esco/occupation/ac734172-ae9a-41ab-80a0-a7b33694e027","0.635758","0.622548","0.712811","False","False","alternative_not_used","False"
"M352108","352108","Videographer","8","3431.1","photographer","http://data.europa.eu/esco/occupation/66542dd6-05a6-4d9e-97ff-3f4858c31ff9","0.61923","0.587385","0.587251","False","False","alternative_not_used","False"
"M352109","352109","Assistant Telecommunications Engineer","1","2153.1","telecommunications engineer","http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2","0.780621","0.851508","0.652299","False","False","alternative_not_used","False"
"M352109","352109","Assistant Telecommunications Engineer","2","3522.1","telecommunications engineering technician","http://data.europa.eu/esco/occupation/d84bf1d7-ef99-40c4-a407-3791d6531b44","0.717416","0.781111","0.637184","False","True","selected","False"
"M352109","352109","Assistant Telecommunications Engineer","3","7422.7","telecommunications technician","http://data.europa.eu/esco/occupation/056bef79-c125-47ab-b6b9-8eed05c9458c","0.709933","0.763018","0.635059","False","False","alternative_not_used","False"
"M352109","352109","Assistant Telecommunications Engineer","4","1330.9","telecommunications manager","http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8","0.692979","0.728444","0.626379","False","False","alternative_not_used","False"
"M352109","352109","Assistant Telecommunications Engineer","5","2153.1.1","telecommunications analyst","http://data.europa.eu/esco/occupation/c5d36eef-df20-47a8-a332-5b4358fa83e3","0.657553","0.721919","0.574684","False","False","alternative_not_used","False"
"M352109","352109","Assistant Telecommunications Engineer","6","3112.8","engineering assistant","http://data.europa.eu/esco/occupation/9581c837-fee7-4068-9618-1116fd93d723","0.618564","0.767217","0.516736","False","False","alternative_not_used","False"
"M352109","352109","Assistant Telecommunications Engineer","7","7422.6","telecommunications equipment maintainer","http://data.europa.eu/esco/occupation/d07e6a57-a339-4cfd-bf22-a951713148a3","0.61833","0.613343","0.608497","False","False","alternative_not_used","False"
"M352109","352109","Assistant Telecommunications Engineer","8","3151.3","ship assistant engineer","http://data.europa.eu/esco/occupation/9dbbeb2c-0d51-4c03-8ef6-8dfa7360db22","0.578699","0.621371","0.457716","False","False","alternative_not_used","False"
"M352111","352111","Audio-Visual Technician Grade N1, N2, N3, N4","1","3521.1","audio-visual technician","http://data.europa.eu/esco/occupation/7642cbcc-9839-47fb-b2cf-d4bb831d6c93","0.94","1","0.784001","True","True","selected","False"
"M352111","352111","Audio-Visual Technician Grade N1, N2, N3, N4","2","3521.1.11","video technician","http://data.europa.eu/esco/occupation/a59feab2-9bc9-4b25-97cf-995998164502","0.94","0.707495","0.619641","True","False","alternative_not_used","False"
"M352111","352111","Audio-Visual Technician Grade N1, N2, N3, N4","3","3435.3","audio production technician","http://data.europa.eu/esco/occupation/2cbb23b0-0bf1-4871-9e6d-18f005987310","0.749992","0.801404","0.6894","False","False","alternative_not_used","False"
"M352111","352111","Audio-Visual Technician Grade N1, N2, N3, N4","4","3214.1","audiology technician","http://data.europa.eu/esco/occupation/521bbfd5-c179-46e3-879b-e74bd6db367c","0.733759","0.828586","0.573889","False","False","alternative_not_used","False"
"M352111","352111","Audio-Visual Technician Grade N1, N2, N3, N4","5","3521.1.6","recording studio technician","http://data.europa.eu/esco/occupation/aa50ae49-1e40-4ba9-959f-22a11ff172b4","0.671447","0.692011","0.565548","True","False","alternative_not_used","False"
"M352111","352111","Audio-Visual Technician Grade N1, N2, N3, N4","6","3435.25","theatre technician","http://data.europa.eu/esco/occupation/f09b6100-28a6-4be5-9726-ecf5b24f74f6","0.626575","0.618429","0.555096","False","False","alternative_not_used","False"
"M352111","352111","Audio-Visual Technician Grade N1, N2, N3, N4","7","7312.2","instrument technician","http://data.europa.eu/esco/occupation/72f4abfe-5337-49be-b9b8-32096fc2ca1f","0.616428","0.660631","0.52423","False","False","alternative_not_used","False"
"M352111","352111","Audio-Visual Technician Grade N1, N2, N3, N4","8","1420.4.3","audio and video equipment shop manager","http://data.europa.eu/esco/occupation/463a687a-c7e9-469a-bb38-dcdfe1e7e35f","0.613466","0.607683","0.587266","False","False","alternative_not_used","False"
"M352201","352201","Telecommunications Technician","1","7422.7","telecommunications technician","http://data.europa.eu/esco/occupation/056bef79-c125-47ab-b6b9-8eed05c9458c","0.96312","1","0.894628","False","True","selected","False"
"M352201","352201","Telecommunications Technician","2","3522.1","telecommunications engineering technician","http://data.europa.eu/esco/occupation/d84bf1d7-ef99-40c4-a407-3791d6531b44","0.927795","0.972054","0.864235","True","False","alternative_not_used","False"
"M352201","352201","Telecommunications Technician","3","2153.1","telecommunications engineer","http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2","0.806035","0.847606","0.734949","False","False","alternative_not_used","False"
"M352201","352201","Telecommunications Technician","4","7422.4","radio technician","http://data.europa.eu/esco/occupation/35efc04c-429a-407e-a00a-f07fd03c2743","0.735984","0.762073","0.656993","False","False","alternative_not_used","False"
"M352201","352201","Telecommunications Technician","5","1330.9","telecommunications manager","http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8","0.735394","0.748822","0.671131","False","False","alternative_not_used","False"
"M352201","352201","Telecommunications Technician","6","3113.1","electrical engineering technician","http://data.europa.eu/esco/occupation/9aa2a36f-296e-45fe-9798-b7839e0ed389","0.705893","0.791443","0.577633","False","False","alternative_not_used","False"
"M352201","352201","Telecommunications Technician","7","3114.1","electronics engineering technician","http://data.europa.eu/esco/occupation/27811419-407f-4868-a388-2f7df7aafd91","0.704837","0.789269","0.600578","False","False","alternative_not_used","False"
"M352201","352201","Telecommunications Technician","8","2153.1.1","telecommunications analyst","http://data.europa.eu/esco/occupation/c5d36eef-df20-47a8-a332-5b4358fa83e3","0.70266","0.755263","0.601381","False","False","alternative_not_used","False"
"M363201","363201","Interior Designer","1","3432.1","interior designer","http://data.europa.eu/esco/occupation/73e776fb-4d99-4031-bad4-7716f121155d","0.927695","1","0.793413","False","True","selected","False"
"M363201","363201","Interior Designer","2","2161.1.1","interior architect","http://data.europa.eu/esco/occupation/efa81635-9125-4276-8902-9deb12170ea7","0.92","0.876702","0.698089","False","False","alternative_not_used","False"
"M363201","363201","Interior Designer","3","3432.1.1","interior planner","http://data.europa.eu/esco/occupation/773e5ea3-235b-4e72-afc5-290dd841eed8","0.92","0.748367","0.675708","False","False","alternative_not_used","False"
"M363201","363201","Interior Designer","4","2163.1.4","furniture designer","http://data.europa.eu/esco/occupation/bc4d1659-6860-488e-bc13-e87eb0e36f67","0.665165","0.694846","0.534209","False","False","alternative_not_used","False"
"M363201","363201","Interior Designer","5","2163.1","industrial designer","http://data.europa.eu/esco/occupation/ab7bccb2-6f81-4a3d-a0c0-fca5d47d2775","0.66071","0.702975","0.55016","False","False","alternative_not_used","False"
"M363201","363201","Interior Designer","6","2161.1","architect","http://data.europa.eu/esco/occupation/8c3f536e-ba66-4321-ba40-363dc39f129b","0.629865","0.667805","0.559893","False","False","alternative_not_used","False"
"M363201","363201","Interior Designer","7","2163.1.1","automotive designer","http://data.europa.eu/esco/occupation/1d8f8111-79dd-41dc-aa2a-12f3192dde3c","0.623113","0.649636","0.537986","False","False","alternative_not_used","False"
"M363201","363201","Interior Designer","8","2163.1.3","fashion designer","http://data.europa.eu/esco/occupation/77bfd6e7-5598-4818-84cb-31e2651eb046","0.595787","0.67002","0.442557","False","False","alternative_not_used","False"
"M363206","363206","Carve Technician","1","7231.10","vehicle technician","http://data.europa.eu/esco/occupation/4ad4024e-d1d3-4dea-b6d1-2c7948111dce","0.664169","0.699392","0.527066","False","False","alternative_not_used","False"
"M363206","363206","Carve Technician","2","2165.1","cadastral technician","http://data.europa.eu/esco/occupation/2561879a-dd0a-454e-ae6e-9be6c488eb56","0.656561","0.634217","0.63653","False","False","alternative_not_used","False"
"M363206","363206","Carve Technician","3","3115.1.4","automotive engineering technician","http://data.europa.eu/esco/occupation/444c9aa9-578d-4a9a-9949-99ef1bacb20e","0.62228","0.657542","0.532474","False","False","alternative_not_used","False"
"M363206","363206","Carve Technician","4","7231.5","vehicle restoration technician","http://data.europa.eu/esco/occupation/158965f1-bd83-441c-bca8-1975b74dedc5","0.617823","0.630892","0.557811","False","False","alternative_not_used","False"
"M363206","363206","Carve Technician","5","2261.4","dental technician","http://data.europa.eu/esco/occupation/76bded28-876a-40b2-9efb-3123c8f14cf6","0.598783","0.571593","0.582559","False","False","alternative_not_used","False"
"M363206","363206","Carve Technician","6","3119.5","food technician","http://data.europa.eu/esco/occupation/afee6a28-f654-4ac7-a665-f758616bc689","0.593616","0.636627","0.482431","False","False","alternative_not_used","False"
"M363206","363206","Carve Technician","7","8171.8","pulp technician","http://data.europa.eu/esco/occupation/bb131b09-5fdf-4f4f-a76c-402c69cd090a","0.591396","0.608483","0.516294","False","False","alternative_not_used","False"
"M363206","363206","Carve Technician","8","7231.6","roadside vehicle technician","http://data.europa.eu/esco/occupation/c0749528-ee2a-41bd-a1f6-c13825b5e569","0.58458","0.588212","0.478278","False","False","alternative_not_used","False"
"M363209","363209","Designer Grade B1","1","2654.1","art director","http://data.europa.eu/esco/occupation/cb93fd23-1f51-4495-867a-936c1967066b","0.92","0.543376","0.469074","False","False","alternative_not_used","False"
"M363209","363209","Designer Grade B1","2","2654.1.5","production designer","http://data.europa.eu/esco/occupation/4d4b243f-6c3b-48c3-a564-2e7f2d592a3c","0.737519","0.838838","0.65489","False","False","alternative_not_used","False"
"M363209","363209","Designer Grade B1","3","2163.1","industrial designer","http://data.europa.eu/esco/occupation/ab7bccb2-6f81-4a3d-a0c0-fca5d47d2775","0.715153","0.847935","0.489102","False","False","alternative_not_used","False"
"M363209","363209","Designer Grade B1","4","2163.1.3","fashion designer","http://data.europa.eu/esco/occupation/77bfd6e7-5598-4818-84cb-31e2651eb046","0.705125","0.858215","0.502907","False","False","alternative_not_used","False"
"M363209","363209","Designer Grade B1","5","2163.1.2","costume designer","http://data.europa.eu/esco/occupation/d1b1dfdf-7d60-430a-b569-7dd71b2ebeaa","0.703974","0.803705","0.57749","False","False","alternative_not_used","False"
"M363209","363209","Designer Grade B1","6","2166.9","graphic designer","http://data.europa.eu/esco/occupation/69bcbb0a-8d80-4ecd-b0a4-9adea2a40de2","0.680871","0.738315","0.604894","False","True","selected","False"
"M363209","363209","Designer Grade B1","7","2163.1.3.1","clothing fashion designer","http://data.europa.eu/esco/occupation/d1a554d0-7ad6-4d42-897e-ed31d022fb0b","0.67532","0.774221","0.537742","False","False","alternative_not_used","False"
